ts,value,counter_name,t_s
1284787438965,26.786094665527344,% Texture L2 Miss,0.007144324
1284787439642,0.05322609096765518,% Stalled on System Memory,0.007145001
1284787440267,15464892.0,Pre-clipped Polygons/Second,0.007145626
1284787440996,29.299999237060547,% Prims Trivially Rejected,0.007146355
1284787441673,2.2391304969787598,% Prims Clipped,0.007147032
1284787442194,1.0326956510543823,Average Vertices / Polygon,0.007147553
1284787442507,30472562.0,Reused Vertices / Second,0.007147866
1284787442923,310.16278076171875,Average Polygon Area,0.007148282
1284787443288,82.86237335205078,% Shaders Busy,0.007148647
1284787443600,15970527.0,Vertices Shaded / Second,0.007148959
1284787444017,3320730624.0,Fragments Shaded / Second,0.007149376
1284787444382,2827297024.0,Vertex Instructions / Second,0.007149741
1284787444694,263362052096.0,Fragment Instructions / Second,0.007150053
1284787445007,153272811520.0,Fragment ALU Instructions / Sec (Full),0.007150366
1284787445475,192269549568.0,Fragment ALU Instructions / Sec (Half),0.007150834
1284787445892,13954475008.0,Fragment EFU Instructions / Second,0.007151251
1284787446204,1.0986864566802979,Textures / Vertex,0.007151563
1284787446517,1.050337553024292,Textures / Fragment,0.007151876
1284787446829,169.62344360351562,ALU / Vertex,0.007152188
1284787447298,65.27605438232422,ALU / Fragment,0.007152657
1284787447663,3.6522269248962402,EFU / Fragment,0.007153022
1284787448027,7.4087233543396,EFU / Vertex,0.007153386
1284787448444,96.04400634765625,% Time Shading Fragments,0.007153803
1284787448809,3.955991506576538,% Time Shading Vertices,0.007154168
1284787449173,0.0,% Time Compute,0.007154532
1284787449486,75.75092315673828,% Shader ALU Capacity Utilized,0.007154845
1284787449850,78.7122573852539,% Time ALUs Working,0.007155209
1284787450267,22.30353546142578,% Time EFUs Working,0.007155626
1284787450579,43.92002868652344,% Nearest Filtered,0.007155938
1284787450892,56.07997131347656,% Linear Filtered,0.007156251
1284787451257,0.0,% Anisotropic Filtered,0.007156616
1284787451569,0.0,% Non-Base Level Textures,0.007156928
1284787451934,1637869312.0,Read Total (Bytes/sec),0.007157293
1284787452246,2387262976.0,Write Total (Bytes/sec),0.007157605
1284787452611,1379672832.0,Texture Memory Read BW (Bytes/Second),0.00715797
1284787452975,109647432.0,Vertex Memory Read (Bytes/Second),0.007158334
1284787453288,4174176.25,SP Memory Read (Bytes/Second),0.007158647
1284787453704,0.3906306028366089,Avg Bytes / Fragment,0.007159063
1284787454069,6.865611553192139,Avg Bytes / Vertex,0.007159428
1284787454434,0.0,Preemptions / second,0.007159793
1284787454850,0.0,Avg Preemption Delay,0.007160209
1284787455163,545000000.0,GPU Frequency,0.007160522
1284788825684,545236224.0,Clocks / Second,0.008531043
1284788831986,100.0,GPU % Bus Busy,0.008537345
1284788832611,0.0,% Vertex Fetch Stall,0.00853797
1284788832975,0.0,% Texture Fetch Stall,0.008538334
1284788833705,0.0,L1 Texture Cache Miss Per Pixel,0.008539064
1284788834277,0.0,% Texture L2 Miss,0.008539636
1284788834590,0.0,% Stalled on System Memory,0.008539949
1284788834955,0.0,Pre-clipped Polygons/Second,0.008540314
1284788835632,0.0,% Prims Trivially Rejected,0.008540991
1284788835996,0.0,% Prims Clipped,0.008541355
1284788836413,0.0,Average Vertices / Polygon,0.008541772
1284788836725,0.0,Reused Vertices / Second,0.008542084
1284788837142,0.0,Average Polygon Area,0.008542501
1284788837715,0.0,% Shaders Busy,0.008543074
1284788838027,0.0,Vertices Shaded / Second,0.008543386
1284788838392,0.0,Fragments Shaded / Second,0.008543751
1284788838809,0.0,Vertex Instructions / Second,0.008544168
1284788839173,0.0,Fragment Instructions / Second,0.008544532
1284788839486,0.0,Fragment ALU Instructions / Sec (Full),0.008544845
1284788839798,0.0,Fragment ALU Instructions / Sec (Half),0.008545157
1284788840319,0.0,Fragment EFU Instructions / Second,0.008545678
1284788840632,0.0,Textures / Vertex,0.008545991
1284788841257,0.0,Textures / Fragment,0.008546616
1284788841621,0.0,ALU / Vertex,0.00854698
1284788842350,0.0,ALU / Fragment,0.008547709
1284788842715,0.0,EFU / Fragment,0.008548074
1284788843080,0.0,EFU / Vertex,0.008548439
1284788843548,0.0,% Time Shading Fragments,0.008548907
1284788844017,0.0,% Time Shading Vertices,0.008549376
1284788844434,0.0,% Time Compute,0.008549793
1284788844798,0.0,% Shader ALU Capacity Utilized,0.008550157
1284788845163,0.0,% Time ALUs Working,0.008550522
1284788845632,0.0,% Time EFUs Working,0.008550991
1284788845996,0.0,% Nearest Filtered,0.008551355
1284788846309,0.0,% Linear Filtered,0.008551668
1284788846621,0.0,% Anisotropic Filtered,0.00855198
1284788847038,0.0,% Non-Base Level Textures,0.008552397
1284788847402,0.0,Read Total (Bytes/sec),0.008552761
1284788847767,160657.453125,Write Total (Bytes/sec),0.008553126
1284788848080,0.0,Texture Memory Read BW (Bytes/Second),0.008553439
1284788848444,0.0,Vertex Memory Read (Bytes/Second),0.008553803
1284788848809,0.0,SP Memory Read (Bytes/Second),0.008554168
1284788849277,0.0,Avg Bytes / Fragment,0.008554636
1284788849590,0.0,Avg Bytes / Vertex,0.008554949
1284788850007,0.0,Preemptions / second,0.008555366
1284788850371,0.0,Avg Preemption Delay,0.00855573
1284788850788,545000000.0,GPU Frequency,0.008556147
1284790581048,544926976.0,Clocks / Second,0.010286407
1284790590059,2.5915307998657227,GPU % Bus Busy,0.010295418
1284790590996,0.5089426636695862,% Vertex Fetch Stall,0.010296355
1284790591465,0.0,% Texture Fetch Stall,0.010296824
1284790592246,0.0,L1 Texture Cache Miss Per Pixel,0.010297605
1284790592819,0.0,% Texture L2 Miss,0.010298178
1284790593288,0.03300894424319267,% Stalled on System Memory,0.010298647
1284790593757,16992682.0,Pre-clipped Polygons/Second,0.010299116
1284790594173,99.93882751464844,% Prims Trivially Rejected,0.010299532
1284790594694,0.017991436645388603,% Prims Clipped,0.010300053
1284790595111,0.7151955962181091,Average Vertices / Polygon,0.01030047
1284790595580,13423063.0,Reused Vertices / Second,0.010300939
1284790596048,0.0,Average Polygon Area,0.010301407
1284790596569,5.9786295890808105,% Shaders Busy,0.010301928
1284790596986,12153091.0,Vertices Shaded / Second,0.010302345
1284790597767,0.0,Fragments Shaded / Second,0.010303126
1284790598548,1357184000.0,Vertex Instructions / Second,0.010303907
1284790598965,0.0,Fragment Instructions / Second,0.010304324
1284790599434,0.0,Fragment ALU Instructions / Sec (Full),0.010304793
1284790599798,0.0,Fragment ALU Instructions / Sec (Half),0.010305157
1284790600215,0.0,Fragment EFU Instructions / Second,0.010305574
1284790600632,0.0,Textures / Vertex,0.010305991
1284790601205,0.0,Textures / Fragment,0.010306564
1284790601621,111.34172058105469,ALU / Vertex,0.01030698
1284790602403,0.0,ALU / Fragment,0.010307762
1284790602871,0.0,EFU / Fragment,0.01030823
1284790603340,0.33226001262664795,EFU / Vertex,0.010308699
1284790604017,0.0,% Time Shading Fragments,0.010309376
1284790604434,100.0,% Time Shading Vertices,0.010309793
1284790604903,0.0,% Time Compute,0.010310262
1284790605319,6.338433265686035,% Shader ALU Capacity Utilized,0.010310678
1284790605788,6.515219688415527,% Time ALUs Working,0.010311147
1284790606309,0.1517767757177353,% Time EFUs Working,0.010311668
1284790606830,0.0,% Nearest Filtered,0.010312189
1284790607298,0.0,% Linear Filtered,0.010312657
1284790607715,0.0,% Anisotropic Filtered,0.010313074
1284790608184,0.0,% Non-Base Level Textures,0.010313543
1284790608653,252522096.0,Read Total (Bytes/sec),0.010314012
1284790609121,128139408.0,Write Total (Bytes/sec),0.01031448
1284790609642,0.0,Texture Memory Read BW (Bytes/Second),0.010315001
