ts,value,counter_name,t_s
182535930333652,-1.0,Textures / Fragment,0.005940574
182535930334068,0.0,ALU / Vertex,0.00594099
182535930334589,0.0,ALU / Fragment,0.005941511
182535930335058,0.0,EFU / Fragment,0.00594198
182535930335475,0.0,EFU / Vertex,0.005942397
182535930335995,0.0,% Time Shading Fragments,0.005942917
182535930336412,0.0,% Time Shading Vertices,0.005943334
182535930336829,0.0,% Time Compute,0.005943751
182535930337297,0.0,% Shader ALU Capacity Utilized,0.005944219
182535930337714,0.0,% Time ALUs Working,0.005944636
182535930338131,0.0,% Time EFUs Working,0.005945053
182535930338600,0.0,% Nearest Filtered,0.005945522
182535930339068,0.0,% Linear Filtered,0.00594599
182535930339537,0.0,% Anisotropic Filtered,0.005946459
182535930339954,0.0,% Non-Base Level Textures,0.005946876
182535930340422,0.0,Read Total (Bytes/sec),0.005947344
182535930340839,164971.234375,Write Total (Bytes/sec),0.005947761
182535930341256,0.0,Texture Memory Read BW (Bytes/Second),0.005948178
182535930341725,0.0,Vertex Memory Read (Bytes/Second),0.005948647
182535930342141,0.0,SP Memory Read (Bytes/Second),0.005949063
182535930342610,0.0,Avg Bytes / Fragment,0.005949532
182535930343027,0.0,Avg Bytes / Vertex,0.005949949
182535930343547,0.0,Preemptions / second,0.005950469
182535930344016,0.0,Avg Preemption Delay,0.005950938
182535930344485,545000000.0,GPU Frequency,0.005951407
182535931736256,545155328.0,Clocks / Second,0.007343178
182535931742245,100.0,GPU % Bus Busy,0.007349167
182535931743235,0.0,% Vertex Fetch Stall,0.007350157
182535931744120,0.0,% Texture Fetch Stall,0.007351042
182535931744798,0.0,L1 Texture Cache Miss Per Pixel,0.00735172
182535931745214,0.0,% Texture L2 Miss,0.007352136
182535931745631,0.0,% Stalled on System Memory,0.007352553
182535931746152,0.0,Pre-clipped Polygons/Second,0.007353074
182535931746620,0.0,% Prims Trivially Rejected,0.007353542
182535931747037,0.0,% Prims Clipped,0.007353959
182535931747558,0.0,Average Vertices / Polygon,0.00735448
182535931748027,0.0,Reused Vertices / Second,0.007354949
182535931748443,0.0,Average Polygon Area,0.007355365
182535931748860,0.0,% Shaders Busy,0.007355782
182535931749277,0.0,Vertices Shaded / Second,0.007356199
182535931749745,0.0,Fragments Shaded / Second,0.007356667
182535931750162,0.0,Vertex Instructions / Second,0.007357084
182535931750631,0.0,Fragment Instructions / Second,0.007357553
182535931751048,0.0,Fragment ALU Instructions / Sec (Full),0.00735797
182535931751464,0.0,Fragment ALU Instructions / Sec (Half),0.007358386
182535931751881,0.0,Fragment EFU Instructions / Second,0.007358803
182535931752454,0.0,Textures / Vertex,0.007359376
182535931752975,-1.0,Textures / Fragment,0.007359897
182535931753443,0.0,ALU / Vertex,0.007360365
182535931753964,0.0,ALU / Fragment,0.007360886
182535931754381,0.0,EFU / Fragment,0.007361303
182535931754798,0.0,EFU / Vertex,0.00736172
182535931755266,0.0,% Time Shading Fragments,0.007362188
182535931755735,0.0,% Time Shading Vertices,0.007362657
182535931756204,0.0,% Time Compute,0.007363126
182535931756620,0.0,% Shader ALU Capacity Utilized,0.007363542
182535931757037,0.0,% Time ALUs Working,0.007363959
182535931757454,0.0,% Time EFUs Working,0.007364376
182535931757975,0.0,% Nearest Filtered,0.007364897
182535931758391,0.0,% Linear Filtered,0.007365313
182535931758808,0.0,% Anisotropic Filtered,0.00736573
182535931759225,0.0,% Non-Base Level Textures,0.007366147
182535931759641,0.0,Read Total (Bytes/sec),0.007366563
182535931760110,160645.453125,Write Total (Bytes/sec),0.007367032
182535931760579,0.0,Texture Memory Read BW (Bytes/Second),0.007367501
182535931760995,0.0,Vertex Memory Read (Bytes/Second),0.007367917
182535931761412,0.0,SP Memory Read (Bytes/Second),0.007368334
182535931761933,0.0,Avg Bytes / Fragment,0.007368855
182535931762350,0.0,Avg Bytes / Vertex,0.007369272
182535931762870,0.0,Preemptions / second,0.007369792
182535931763339,0.0,Avg Preemption Delay,0.007370261
182535931763808,545000000.0,GPU Frequency,0.00737073
182535933108287,545009856.0,Clocks / Second,0.008715209
182535933111569,100.0,GPU % Bus Busy,0.008718491
182535933112350,0.0,% Vertex Fetch Stall,0.008719272
182535933113027,0.0,% Texture Fetch Stall,0.008719949
182535933113808,0.0,L1 Texture Cache Miss Per Pixel,0.00872073
182535933114485,0.0,% Texture L2 Miss,0.008721407
182535933115058,0.0,% Stalled on System Memory,0.00872198
182535933115527,0.0,Pre-clipped Polygons/Second,0.008722449
182535933115944,0.0,% Prims Trivially Rejected,0.008722866
182535933116360,0.0,% Prims Clipped,0.008723282
182535933116829,0.0,Average Vertices / Polygon,0.008723751
182535933117298,0.0,Reused Vertices / Second,0.00872422
182535933117714,0.0,Average Polygon Area,0.008724636
182535933118183,0.0,% Shaders Busy,0.008725105
182535933118600,0.0,Vertices Shaded / Second,0.008725522
182535933119069,0.0,Fragments Shaded / Second,0.008725991
182535933119537,0.0,Vertex Instructions / Second,0.008726459
182535933119954,0.0,Fragment Instructions / Second,0.008726876
182535933120371,0.0,Fragment ALU Instructions / Sec (Full),0.008727293
182535933120735,0.0,Fragment ALU Instructions / Sec (Half),0.008727657
182535933121204,0.0,Fragment EFU Instructions / Second,0.008728126
182535933121621,0.0,Textures / Vertex,0.008728543
182535933122089,-1.0,Textures / Fragment,0.008729011
182535933122610,0.0,ALU / Vertex,0.008729532
182535933123027,0.0,ALU / Fragment,0.008729949
182535933123444,0.0,EFU / Fragment,0.008730366
182535933123808,0.0,EFU / Vertex,0.00873073
182535933124329,0.0,% Time Shading Fragments,0.008731251
182535933124746,0.0,% Time Shading Vertices,0.008731668
182535933125162,0.0,% Time Compute,0.008732084
182535933125579,0.0,% Shader ALU Capacity Utilized,0.008732501
182535933125996,0.0,% Time ALUs Working,0.008732918
182535933126412,0.0,% Time EFUs Working,0.008733334
182535933126829,0.0,% Nearest Filtered,0.008733751
182535933127298,0.0,% Linear Filtered,0.00873422
182535933127714,0.0,% Anisotropic Filtered,0.008734636
182535933128131,0.0,% Non-Base Level Textures,0.008735053
182535933128548,0.0,Read Total (Bytes/sec),0.00873547
182535933128964,161036.4375,Write Total (Bytes/sec),0.008735886
182535933129381,0.0,Texture Memory Read BW (Bytes/Second),0.008736303
182535933129798,0.0,Vertex Memory Read (Bytes/Second),0.00873672
182535933130214,0.0,SP Memory Read (Bytes/Second),0.008737136
182535933130683,0.0,Avg Bytes / Fragment,0.008737605
182535933131100,0.0,Avg Bytes / Vertex,0.008738022
182535933131621,0.0,Preemptions / second,0.008738543
182535933132089,0.0,Avg Preemption Delay,0.008739011
182535933132558,545000000.0,GPU Frequency,0.00873948
182535934768808,544927936.0,Clocks / Second,0.01037573
182535934774069,100.0,GPU % Bus Busy,0.010380991
182535934774798,0.0,% Vertex Fetch Stall,0.01038172
182535934775267,0.0,% Texture Fetch Stall,0.010382189
182535934775892,0.0,L1 Texture Cache Miss Per Pixel,0.010382814
182535934776360,0.0,% Texture L2 Miss,0.010383282
182535934776829,0.0,% Stalled on System Memory,0.010383751
182535934777350,0.0,Pre-clipped Polygons/Second,0.010384272
