time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
21.404,,6310000,1050000,1568000,1254000,105000,7344000,0,8000,11000,215000,70000,68000,2358000,3818000,6176000,25000000,122,118.4,87.44,114.9116,120.3116,118.2866,112.2116,120.9866,117.725
21.604,,6332000,1028000,1686000,711000,105000,7344000,0,8000,11000,215000,70000,68000,2347000,3826000,6173000,25000000,122,118.4,87.44,114.9116,120.3116,118.2866,112.2116,120.9866,117.725
21.804,,6332000,1118000,2636000,711000,105000,7344000,0,8000,11000,222000,70000,68000,2329000,3579000,5908000,25000000,122,118.4,87.44,114.9116,120.425,118.2866,112.2116,120.9866,117.725
22.004,,6332000,1050000,1544000,833000,105000,7331000,10000,35000,4000,222000,70000,68000,2321000,4152000,6473000,25000000,122,118.4,87.44,114.9116,120.425,118.2866,112.2116,120.9866,117.725
22.204,,6405000,1184000,1568000,867000,104000,7331000,10000,35000,4000,222000,70000,68000,2341000,3835000,6176000,25000000,122,118.4,87.44,114.9116,120.425,118.2866,112.2116,120.9866,117.725
22.404,,6405000,1073000,2375000,874000,105000,7331000,10000,32000,4000,205000,70000,70000,2313000,3934000,6247000,25000000,122,118.4,87.44,114.9116,120.425,118.2866,112.2116,120.9866,117.725
22.604,,6405000,1132000,1520000,1068000,3311000,7225000,10000,32000,7000,205000,70000,68000,2343000,5504000,7847000,25000000,122,118.4,87.44,114.9116,120.425,118.2866,112.2116,120.9866,117.725
22.804,,6365000,1028000,1473000,772000,105000,7225000,0,8000,11000,205000,70000,68000,2306000,6903000,9209000,25000000,122,118.4,87.62,115.025,120.425,118.2866,112.2116,120.9866,117.8366
23.004,,6365000,1073000,2518000,731000,2083000,7225000,0,8000,11000,200000,70000,68000,2331000,4051000,6382000,25000000,122,118.4,87.62,115.025,120.425,118.2866,112.2116,120.9866,117.8366
23.205,,6387000,1140000,1710000,772000,4667000,7298000,0,8000,4000,200000,70000,68000,2337000,3979000,6316000,25000000,122,118.4,87.62,115.025,120.425,118.2866,112.2116,120.9866,117.8366
23.403,,6387000,1184000,1544000,772000,105000,7298000,0,8000,11000,200000,70000,68000,2393000,3995000,6388000,25000000,122,118.4,87.62,115.025,120.425,118.2866,112.2116,120.9866,117.8366
23.603,,6387000,1243000,1378000,711000,105000,7411000,0,8000,11000,191000,70000,68000,2417000,3781000,6198000,25000000,122,118.4,87.62,115.025,120.425,118.2866,112.2116,120.9866,117.8366
23.804,,6417000,1207000,1663000,887000,2369000,7411000,0,8000,4000,191000,70000,68000,2412000,4262000,6674000,25000000,122,118.4,87.62,115.025,120.5366,118.4,112.325,121.1,117.8366
24.004,,6417000,1140000,1496000,711000,5606000,7411000,0,8000,4000,191000,70000,68000,2388000,4254000,6642000,25000000,122,118.4,87.62,115.025,120.5366,118.4,112.325,121.1,117.8366
24.204,,6417000,1376000,1568000,778000,105000,7389000,0,8000,11000,208000,70000,68000,2440000,4794000,7234000,25000000,122,118.4,87.62,115.025,120.5366,118.4,112.325,121.1,117.8366
24.403,,6445000,1408000,1615000,772000,105000,7389000,20000,81000,4000,208000,70000,70000,2541000,3703000,6244000,25000000,122,118.4,87.62,115.025,120.5366,118.4,112.325,121.1,117.8366
24.603,,6445000,1442000,1615000,839000,105000,7389000,10000,35000,4000,208000,70000,68000,2499000,3800000,6299000,25000000,122,118.4,87.62,115.025,120.5366,118.4,112.325,121.1,117.8366
