time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
23.203,,5316000,1032000,1339000,1113000,4538000,6262000,18000,35000,7000,202000,48000,70000,2879000,7622000,10501000,25000000,122,119.75,97.7,114.35,120.5366,118.4,112.2116,121.2116,117.8366
23.404,,5371000,1181000,2114000,1126000,2597000,6210000,18000,35000,14000,205000,51000,70000,2879000,9903000,12782000,25000000,122,119.75,97.7,114.35,120.5366,118.4,112.2116,121.2116,117.8366
23.604,,5371000,1140000,2161000,1381000,1670000,6210000,18000,14000,11000,205000,48000,70000,2938000,8790000,11728000,25000000,122,120.2,97.7,114.35,120.5366,118.4,112.2116,121.2116,117.8366
23.804,,5371000,949000,1568000,731000,105000,6210000,28000,14000,11000,233000,48000,70000,2923000,8903000,11826000,25000000,122,120.2,97.7,114.35,120.5366,118.4,112.2116,121.2116,117.8366
24.004,,5341000,1005000,1315000,826000,105000,6010000,37000,14000,11000,233000,48000,70000,2944000,8160000,11104000,25000000,122,120.2,97.7,114.35,120.5366,118.4,112.2116,121.2116,117.8366
24.204,,5341000,1140000,1449000,1351000,3465000,6010000,28000,11000,14000,233000,48000,70000,2959000,10684000,13643000,25000000,122,120.2,97.7,114.4616,120.7616,118.7366,112.2116,121.55,118.175
24.403,,5331000,1553000,1544000,1109000,5936000,6010000,18000,14000,11000,208000,48000,70000,2880000,10418000,13298000,25000000,122,120.2,97.7,114.4616,120.7616,118.7366,112.2116,121.55,118.175
24.603,,5331000,1676000,2066000,1471000,5670000,6169000,28000,14000,11000,208000,48000,70000,2840000,10346000,13186000,25000000,122,120.65,97.7,114.4616,120.7616,118.7366,112.2116,121.55,118.175
24.803,,5331000,1162000,1924000,1451000,5795000,6169000,28000,14000,11000,208000,48000,70000,3010000,9555000,12565000,25000000,122,120.65,97.7,114.4616,120.7616,118.7366,112.2116,121.55,118.175
25.003,,5383000,1207000,1387000,2975000,5630000,6169000,148000,686000,4000,240000,57000,70000,2986000,11509000,14495000,25000000,122,120.65,97.7,114.4616,120.7616,118.7366,112.2116,121.55,118.175
