Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
21.23,25.184955596923828,33.311241149902344,1.7644157409667969,2.7899482250213623,0.4650534093379974,-1.0,704344128.0,-1.0,-1.0,1180086.5,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17361635137.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.24,25.184955596923828,33.311241149902344,1.7644157409667969,2.7899482250213623,0.4650534093379974,-1.0,704344128.0,-1.0,-1.0,1180086.5,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17376487212.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.25,25.184955596923828,33.311241149902344,1.7644157409667969,2.7899482250213623,0.4650534093379974,-1.0,704344128.0,-1.0,-1.0,1180086.5,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17392087477.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.27,25.184955596923828,33.311241149902344,1.7644157409667969,2.7899482250213623,0.4650534093379974,-1.0,704344128.0,-1.0,-1.0,1180086.5,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19468156044.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.28,25.184955596923828,33.311241149902344,1.7644157409667969,2.7899482250213623,0.4650534093379974,-1.0,704344128.0,-1.0,-1.0,1180086.5,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,18441948631.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.29,25.184955596923828,33.311241149902344,1.7644157409667969,2.7899482250213623,0.4650534093379974,-1.0,704344128.0,-1.0,-1.0,1180086.5,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22035443253.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.31,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,20770385103.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.32,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17429535317.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.33,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17444935888.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.34,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17457840628.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.35,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17472147499.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.36,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17487378620.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.37,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17503227540.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.38,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17519626685.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.39,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19502802605.333332,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.4,25.07401466369629,34.13760757446289,1.7744650840759275,2.919364213943481,0.4650534093379974,-1.0,692668800.0,-1.0,-1.0,1180284.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17536273625.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.41,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22085531381.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.42,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22099645253.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.44,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,18865708797.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.45,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19533012710.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.46,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,20829547266.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.47,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22129597133.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.49,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22147158230.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.5,25.357690811157227,33.33442687988281,1.7866631746292114,3.0144474506378174,0.4650534093379974,-1.0,693501824.0,-1.0,-1.0,1180811.25,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22164544051.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.51,25.13298988342285,34.246707916259766,1.7895797491073608,3.012002944946289,0.4650534093379974,-1.0,692784832.0,-1.0,-1.0,1180482.125,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22181671113.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.53,25.13298988342285,34.246707916259766,1.7895797491073608,3.012002944946289,0.4650534093379974,-1.0,692784832.0,-1.0,-1.0,1180482.125,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19576570277.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.56,25.13298988342285,34.246707916259766,1.7895797491073608,3.012002944946289,0.4650534093379974,-1.0,692784832.0,-1.0,-1.0,1180482.125,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19597917474.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.57,25.13298988342285,34.246707916259766,1.7895797491073608,3.012002944946289,0.4650534093379974,-1.0,692784832.0,-1.0,-1.0,1180482.125,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19613932039.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.58,25.13298988342285,34.246707916259766,1.7895797491073608,3.012002944946289,0.4650534093379974,-1.0,692784832.0,-1.0,-1.0,1180482.125,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,18628599121.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.6,25.13298988342285,34.246707916259766,1.7895797491073608,3.012002944946289,0.4650534093379974,-1.0,692784832.0,-1.0,-1.0,1180482.125,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22218162660.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.61,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22237341291.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.62,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17649339558.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.64,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17667690921.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.66,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17685562528.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.67,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19002459896.333332,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.68,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19661709060.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.69,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19671342964.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.7,25.240867614746094,33.375606536865234,1.7892743349075315,2.9226949214935303,0.4650534093379974,-1.0,693521280.0,-1.0,-1.0,1180844.375,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17719266469.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.71,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,19684177994.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.72,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,17735355682.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.73,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22284661932.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.74,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22300897359.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.75,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,1.0206491947174072,1070.0,461.0,12233.0,1.0,7.190325736999512,2924.0,22317440138.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.77,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,22334239931.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.78,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,22351169102.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.79,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,22368203947.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.8,25.43920516967773,33.35491943359375,1.783741474151611,2.902443647384644,0.4650534093379974,-1.0,693384576.0,-1.0,-1.0,1180611.625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,21045652003.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.81,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,21045652003.5,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.82,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,18739860732.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.83,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17773590137.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.84,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,21796809182.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.85,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17800192603.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.86,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,19733249689.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.87,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17814527734.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.88,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17830258175.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.89,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,19742361172.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.9,25.154693603515625,34.201629638671875,1.7836480140686035,2.951600790023804,0.4650534093379974,-1.0,691554048.0,-1.0,-1.0,1178385.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,22419557992.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.91,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,21093575400.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.92,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17846575849.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.93,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17860099156.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.94,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17874798022.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.95,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,19763272195.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.96,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,19773470478.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.97,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,17890302203.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
21.98,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2924.0,20181027207.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,71.0,2.661459445953369
22.0,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.0863541215658187,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,17924097436.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,7.0,2.661459445953369
22.01,25.360126495361328,33.36930084228516,1.7888243198394775,2.9121358394622803,0.4650534093379974,-1.0,692805376.0,-1.0,-1.0,1179625.5,0.0863541215658187,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,19796756037.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,7.0,2.661459445953369
22.02,25.14180564880371,34.1710319519043,1.7901557683944702,2.8423373699188232,0.4650534093379974,-1.0,692585408.0,-1.0,-1.0,1180142.375,0.0863541215658187,103.0,2.0,6313.0,1.0,22.742305755615234,2924.0,18876577715.0,1651.0,3.0,66.0,64.0,70.0,64.0,45.0,77.0,90.0,456.0,2.0,29.969048500061035,2736.0,1.0,7.0,2.661459445953369
