Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
23.41,8.1614351272583,8.038293838500977,1.2008252143859863,0.6906489729881287,57.38016128540039,229527732224.0,2142131200.0,-1.0,709729408.0,2132154.5,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,70.0,2.659026861190796
23.51,7.835445880889893,7.940154552459717,1.1733382940292358,0.7144814729690552,57.302337646484375,231001997312.0,2174871552.0,-1.0,692493632.0,2001318.375,0.0090239336714148,387.0,41.0,11671.0,1.0,27.72007942199707,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,70.0,2.659026861190796
23.55,7.835445880889893,7.940154552459717,1.1733382940292358,0.7144814729690552,57.302337646484375,231001997312.0,2174871552.0,-1.0,692493632.0,2001318.375,4.6695756912231445,263.0,48.0,7855.0,1.0,25.600282669067383,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,58.0,2.659026861190796
23.61,7.917712688446045,7.98176097869873,1.1833842992782593,0.6968643069267273,50.81986999511719,220940468224.0,2077296000.0,-1.0,665965312.0,1950970.125,4.6695756912231445,263.0,48.0,7855.0,1.0,25.600282669067383,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,58.0,2.659026861190796
23.71,7.737601280212402,7.9565510749816895,1.1617748737335205,0.6714184880256653,77.44015502929688,226621014016.0,2149803520.0,-1.0,666654784.0,1959169.625,4.6695756912231445,263.0,48.0,7855.0,1.0,25.600282669067383,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,58.0,2.659026861190796
23.77,7.737601280212402,7.9565510749816895,1.1617748737335205,0.6714184880256653,77.44015502929688,226621014016.0,2149803520.0,-1.0,666654784.0,1959169.625,6.998089790344238,105.0,2.0,6330.0,1.0,25.600282669067383,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,58.0,2.659026861190796
23.81,8.28591251373291,7.984824180603027,1.2177761793136597,0.7669656276702881,87.6405029296875,231667793920.0,2161619968.0,-1.0,726151232.0,2053791.0,6.998089790344238,105.0,2.0,6330.0,1.0,25.600282669067383,3163.0,1382.0,3.0,75.0,75.0,76.0,48.0,42.0,56.0,72.0,456.0,3.0,45.72776257991791,0.8385064601898193,2736.0,5.0,58.0,2.659026861190796
23.87,8.28591251373291,7.984824180603027,1.2177761793136597,0.7669656276702881,87.6405029296875,231667793920.0,2161619968.0,-1.0,726151232.0,2053791.0,5.412759780883789,568.0,86.0,13105.0,2.0,57.661041259765625,3163.0,1382.0,3.0,59.0,62.0,63.0,33.0,32.0,33.0,72.0,456.0,3.0,68.96058320999146,0.7106939554214478,2736.0,5.0,58.0,2.4012625217437744
23.91,8.293898582458496,7.963002681732178,1.1884799003601074,0.7465687990188599,84.62385559082031,229366726656.0,2134834176.0,-1.0,700321024.0,2119181.25,5.412759780883789,568.0,86.0,13105.0,2.0,57.661041259765625,3163.0,1382.0,3.0,59.0,62.0,63.0,33.0,32.0,33.0,72.0,456.0,3.0,68.96058320999146,0.7106939554214478,2736.0,5.0,58.0,2.4012625217437744
24.01,7.836981296539307,7.988511562347412,1.1775659322738647,0.6934687495231628,79.65377807617188,221141106688.0,2079592832.0,-1.0,666333440.0,1954937.5,0.0090239336714148,387.0,41.0,11671.0,2.0,57.661041259765625,3163.0,1382.0,3.0,59.0,62.0,63.0,33.0,32.0,33.0,72.0,456.0,3.0,68.96058320999146,0.7106939554214478,2736.0,5.0,70.0,2.4012625217437744
24.11,7.872043609619141,7.953912258148193,1.1697499752044678,0.6903942823410034,53.62372589111328,222637621248.0,2099133056.0,-1.0,666442048.0,1955756.875,0.0090239336714148,387.0,41.0,11671.0,2.0,57.661041259765625,3163.0,1382.0,3.0,59.0,62.0,63.0,33.0,32.0,33.0,72.0,456.0,3.0,68.96058320999146,0.7106939554214478,2736.0,5.0,70.0,2.4012625217437744
