Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.12,24.866899762834823,17.990243094308035,2.0523921251296997,0.8285365793853998,29.957677023751394,26.170406886509486,0.033789024821349545,6.709124565124511,11.5230347769601,34.768520082746235,9.485210122806686,95.1578140258789,4.842183589935303,0.3412490699972425,-1.0,87.13323102678571,134.5049046107701,0.5448027338300433,0.1691204011440277,3.9431122711726596,12.436004715306419,544853302.8571428,1.5087106909070696,3.0321624151297977,78957917915.42857,-1.0,7029801398.857142,-1.0,1762123044.5714285,50.63397240638733,545000000.0,0.11503470369747705,11802624.285714285,290.4132298060826,936248043.4285715,20159959.0,2978763.8571428573,732253769.1428572,0.4485245261873518,0.4005635806492397,1853861248.0,74261667.42857143,11357091.857142856,1244302792.0669644,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.13,17.359920501708984,11.234030859810966,0.26301768847874235,0.7985380717686245,6.532055991036551,24.3567624773298,0.36669633643967764,6.99514171055385,6.997294834681919,22.115089416503906,6.050218854631696,95.1578140258789,4.842183589935303,0.1569794469646045,-1.0,58.12454441615513,119.57181222098214,0.2614956327847072,0.11002113137926374,3.366476058959961,12.436004715306419,545003465.1428572,0.9574817929949079,2.5135505540030345,56050728960.0,-1.0,4900597906.285714,-1.0,1280296082.2857144,78.68111256190709,545000000.0,0.07918678862707954,6828962.142857143,290.4132298060826,633306916.5714285,13471584.142857144,1800234.2857142857,527487433.14285713,0.2995464290891375,0.38975402287074495,1218751506.2857144,48425522.28571428,7032998.5,836003934.3325893,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.14,23.207786015101842,20.77039337158203,0.26301768847874235,0.7553140861647469,17.468158721923828,32.585030691964285,0.16038881242275238,11.025656563895089,9.863281794956752,33.162775312151226,9.862558092389788,95.1578140258789,4.842183589935303,0.26149906856673105,-1.0,69.0418722970145,101.41536603655133,0.4620808873857771,0.20810209853308542,2.6591752597263882,12.436004715306419,544986029.7142857,1.6465842042650496,2.868957996368408,59268954404.57143,-1.0,5610635227.428572,-1.0,1295065700.5714285,67.07719734736851,545000000.0,0.12318323339734759,8598764.285714285,290.4132298060826,1157645129.142857,17574588.85714286,1614955.9464285714,1024850130.2857143,0.4691691909517561,0.37329678876059397,1555098806.857143,57895485.71428572,9174743.714285715,893715088.9642857,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.15,25.008675711495535,18.065246854509628,0.3620683806283133,1.0067514266286577,11.054935455322266,36.168434143066406,0.33940853391374853,10.484842572893415,11.132202420915876,33.68267604282924,9.406248910086495,95.1578140258789,4.842183589935303,0.12542320255722317,-1.0,81.24547031947544,161.93121991838728,0.40307773862566265,0.17451826163700648,4.0992657116481235,12.436004715306419,545028251.4285715,1.5089026859828405,3.459940161023821,54062833664.0,-1.0,4732585837.714286,-1.0,1205902628.5714285,67.62942205156598,545000000.0,0.11524035249437603,5500469.428571428,290.4132298060826,571837421.7142857,10846733.857142856,1091593.857142857,479860973.71428573,0.45357600280216764,0.5066877262932914,994898541.7142857,41712244.571428575,5672019.107142857,825956218.5111607,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.16,25.954698835100448,16.65318407331194,0.35338137618133,0.639483077983771,25.030711582728795,37.28578533445086,0.004487623793206015,9.950794492449079,11.274009704589844,34.89853681836809,9.23938522381442,95.1578140258789,4.842183589935303,0.2000154046607869,-1.0,104.44855499267578,177.56133597237724,0.48118553842817036,0.15371131896972656,4.20221928187779,0.10962103945868355,544954413.7142857,1.4421469824654716,4.100091619150979,67988046994.28571,-1.0,5878635227.428572,-1.0,1528862793.142857,54.258151973996846,545000000.0,0.11182323523930139,9326832.07142857,48.13043212890624,760791748.5714285,14619931.5,2040022.607142857,598012864.0,0.44533165863582064,0.7031729561941964,1391673636.5714285,56208642.0,8472414.214285715,1137993945.2924106,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.17,29.03473949432373,20.884486198425293,0.7113239914178848,0.7914258986711502,14.292497634887695,40.22013568878174,0.38526691796141677,11.75744891166687,13.6217200756073,39.274367332458496,10.833415985107422,95.1578140258789,4.842183589935303,0.1736466020811349,-1.0,62.48943519592285,191.55395126342773,0.40558432374382386,0.1953069008886814,2.5119529962539673,0.05368634685873985,544970864.0,1.758903443813324,2.618790626525879,70925038592.0,-1.0,6300651744.0,-1.0,1584700160.0,62.90047359466553,545000000.0,0.13053701445460317,8207916.59375,42.492916107177734,782926224.0,16167179.39819336,1757670.099609375,656517372.0,0.5224328190088272,0.3515002280473709,1471107168.0,56942526.0,8456419.14819336,1095870998.6328125,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.18,31.11239787510463,18.16653333391462,11.131243024553571,0.815082175391061,15.692126682826451,41.61521938868931,0.3998813820736749,11.301864862442017,11.38658959524972,39.37143979753767,10.123804501124791,95.1578140258789,4.842183589935303,0.17189229253147326,-1.0,71.4775870186942,345.67403302873885,0.4583381137677601,0.17272569452013284,2.892465591430664,0.05368634685873985,545020333.7142857,1.7122656106948853,2.9954190254211426,76193189302.85715,-1.0,6780891062.857142,-1.0,1701436989.7142856,58.304469517299104,545000000.0,0.15262756177357262,8837325.161830356,42.492916107177734,843329105.3571428,17425618.036132812,1925071.607142857,707854080.0,0.5288784248488291,0.40202457564217703,1584518363.4285715,61754602.28571428,9107560.607561383,1166519751.935268,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.19,24.88835253034319,17.968790326799667,11.131243024553571,0.8089336156845093,15.659495217459542,36.2683116367885,0.04976648464798926,10.193210056849889,11.512169429234095,33.86400931222098,9.468866075788226,95.1578140258789,4.842183589935303,0.16465607179062708,-1.0,71.45745195661273,134.60994611467635,0.4413137606212071,0.16912197640963963,2.884519032069615,0.05368634685873985,545002779.4285715,1.5080939361027308,2.9945639201572964,82257845101.71428,-1.0,7315455122.285714,-1.0,1838451858.2857144,67.81069537571499,545000000.0,0.11509344620364051,9552300.0,42.492916107177734,908515907.6799666,18833509.714285713,1816748.7142857143,763443492.5714285,0.44878147329602924,0.40192346061979023,1713526893.7142856,66589130.28571428,9845598.57142857,1259011099.5513394,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.2,29.620391845703125,20.09876759847005,0.6348338921864828,1.22997651497523,20.16346041361491,47.138478914896645,0.1975107956677675,12.28554916381836,13.432833671569824,42.15600268046061,11.50819476445516,95.1578140258789,4.842183589935303,0.20363551595558724,-1.0,125.45431772867839,223.77629597981772,0.5871714999278387,0.18965647121270499,4.240302085876465,0.05368634685873985,544992757.3333334,1.7135560512542725,5.615921417872111,82381591893.33333,-1.0,7315974485.333333,-1.0,1835754922.6666667,47.61148715019226,545000000.0,0.1314842477440834,9989913.333333334,42.492916107177734,915498630.6666666,19736924.979166668,1658709.8541666667,767097609.8333334,0.5214213927586874,0.9267784456411997,1777820106.6666667,66597970.166666664,10310028.208333334,1250722139.4765625,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.21,24.894259316580637,17.96288354056222,0.6348338921864828,0.8069343489727804,29.937598092215403,37.61602933066232,0.3002520629337856,10.37070083618164,11.319396700177874,34.54527432577951,9.418428653052874,95.1578140258789,4.842183589935303,0.2763986508361995,-1.0,87.34116472516742,134.6157967703683,0.5437614236559186,0.1691498373235975,3.720771857670375,0.17776629328727722,544964809.1428572,1.5078832762581962,3.040796846151352,80577846125.71428,-1.0,7159507821.714286,-1.0,1803049728.0,29.364374910082137,545000000.0,0.11466243011610847,12161121.285714285,100.56450980050224,951887915.9285715,20694708.703962054,2680308.6785714286,748799798.8571428,0.4488283395767212,0.40165955679757254,1904626834.2857144,77066371.42857143,11665710.555664062,1261459162.0848215,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.22,27.182790756225586,23.169628143310547,0.19320370753606161,0.9433170954386393,19.689411163330078,40.97220993041992,0.005336580836834984,11.40891138712565,13.070662498474121,39.21383921305338,11.474238395690918,95.1578140258789,4.842183589935303,0.231634342422088,-1.0,81.21706644694011,131.24718475341797,0.5371559858322144,0.21314875284830728,3.3434464931488037,0.17776629328727722,545055370.6666666,1.832614819208781,3.3623451391855874,68247037952.0,-1.0,6200709461.333333,-1.0,1534838250.6666667,60.67737531661987,545000000.0,0.13916932543118793,9267538.0,100.56450980050224,792189120.0,18927115.0,1644927.6875,658370261.3333334,0.5302897095680237,0.43153145909309387,1694316245.3333333,67004730.666666664,9899823.833333334,947518199.5130209,0.3070626556873321,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.23,25.115154811314174,17.74067415509905,0.3650570937565395,0.6533305900437492,10.238942282540458,36.93786185128348,0.1361101491908942,10.748880658830915,12.075690405709404,34.22361428397043,9.40045520237514,95.1578140258789,4.842183589935303,0.07211249774055818,-1.0,90.39118303571429,181.91346522739954,0.3458818112100874,0.16600943888936723,2.8066517966134206,0.17776629328727722,544987904.0,1.5169845989772253,4.154792581285749,68444779081.14286,-1.0,6066877440.0,-1.0,1508259291.4285715,68.77366174970355,545000000.0,0.10829259880951471,6939877.571428572,100.56450980050224,731670722.6540178,13201068.767857144,1128108.892857143,621503030.8571428,0.44749980313437326,0.7480702740805489,1221193883.4285715,46633321.14285714,6896400.473214285,1074547744.982143,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.24,28.966152826944988,14.782938003540039,8.77384885152181,0.7855974833170573,13.38242276509603,33.67159557342529,0.1056634911801666,8.169161876042685,8.467381477355957,34.77879969278971,8.585201422373453,95.1578140258789,4.842183589935303,0.24854164260129133,-1.0,55.225677490234375,279.6399663289388,0.3751056951781114,0.14214007556438446,2.310528516769409,0.17776629328727722,545023114.6666666,1.3991912603378296,2.25848126411438,53744242346.666664,-1.0,4711064866.666667,-1.0,1230538093.3333333,63.468781153361,545000000.0,0.13884818057219186,6939145.010416667,100.56450980050224,612350753.75,13990668.393066406,1213874.4375,508042400.0,0.45977452397346497,0.28172118465105694,1267076224.0,50473216.0,7307334.726399739,765195489.7864584,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.25,24.959359850202286,17.17639214651925,1.1298070635114397,0.509820734549846,25.314019884381974,34.62118428094046,0.05002297214897613,9.356645856584821,11.770651681082589,34.14372730255127,9.007974622505051,95.1578140258789,4.842183589935303,0.16274459087955098,-1.0,62.45787484305246,176.78655133928572,0.41108686570078135,0.1569920288664954,2.7169372694832936,0.2049856398786817,545026779.4285715,1.4857826573508126,1.9508210122585297,49927226514.28571,-1.0,4446081097.142858,-1.0,1093210386.2857144,40.41535646574838,545000000.0,0.11121095078332084,9581759.535714285,100.3349129813058,623720402.2857143,16163601.106166294,1289003.6261160714,459210891.4285714,0.4373460241726467,0.2347357358251299,1426197394.2857144,59487336.0,9208073.391880581,932716592.734375,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.26,16.651411873953684,11.920016697474889,1.1298070635114397,0.398098315511431,8.753754479544503,24.55009569440569,0.0016867006197571715,6.961159569876535,7.7999450138637,22.849382672991073,6.379061835152762,95.1578140258789,4.842183589935303,0.15968610027006694,-1.0,50.990940638950896,110.43964059012276,0.2739731839724949,0.10820929067475456,1.983027730669294,0.2049856398786817,544897481.1428572,1.003462859562465,2.316131659916469,57445257801.14286,-1.0,5092957915.428572,-1.0,1288727552.0,78.51612445286342,545000000.0,0.07252040931156703,4914456.285714285,100.3349129813058,595379437.7142857,8844864.0,1301606.2857142857,517764534.85714287,0.29957941600254606,0.38259802545819965,875284443.4285715,32472724.57142857,4709745.142857143,874076688.9866072,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.27,25.44322313581194,17.373838697160995,0.24215829372406006,0.9288015450750079,10.985904148646764,36.43486785888672,0.01652400142380167,10.154351098196846,11.348712648664202,33.70120021275112,9.306404386247907,95.1578140258789,4.842183589935303,0.1273302627461297,-1.0,85.13085501534599,168.837406703404,0.3999730178288051,0.16487371495791842,6.010160752705166,0.2049856398786817,544997540.5714285,1.488509280341012,3.7867027691432407,75798279899.42857,-1.0,6724503844.571428,-1.0,1697127643.4285715,67.94198281424386,545000000.0,0.11355895229748315,8587057.357142856,100.3349129813058,833292653.7142857,16867978.714285713,1498199.607142857,700822272.0,0.44728568622044157,0.56093111208507,1542171702.857143,60670927.71428572,8820384.714285715,1169823450.34375,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.28,34.13246209280832,22.453003202165878,0.9933392831257412,0.8317909325872149,16.157618386404856,46.951421465192524,0.006328557950577543,12.81181171962193,15.288383483886719,45.16725376674107,12.176692690168109,95.1578140258789,4.842183589935303,0.23551281328712187,-1.0,71.46983991350446,223.893062046596,0.45770262328109573,0.20734192856720515,2.89753144127982,0.2049856398786817,544990857.1428572,1.9279449667249406,2.9949543135506764,78703454500.57143,-1.0,6989649846.857142,-1.0,1759706532.5714285,57.29323632376535,545000000.0,0.14902111036436896,9125452.125,100.3349129813058,867493504.0,17982187.808175225,1381242.888392857,728585238.8571428,0.5926904167447772,0.4019148690359933,1636228864.0,63833838.85714286,9400861.808175223,1206737481.861607,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.29,29.04675356547038,20.95324643452962,0.9933392831257412,0.9536972145239512,18.257729212443035,42.71139017740885,0.019518081719676634,11.982062339782715,13.369943300882975,39.55433019002279,11.059206008911133,95.1578140258789,4.842183589935303,0.20812254399061203,-1.0,83.3715591430664,157.05094401041666,0.5148346821467081,0.19706909358501434,3.371939261754354,0.2049856398786817,545037813.3333334,1.7587586641311646,3.493757963180542,91744919552.0,-1.0,8162914986.666667,-1.0,2049271552.0,53.93715222676595,545000000.0,0.13419667134682337,10639794.5,100.3349129813058,1015079769.5729166,20982085.0,1860564.2916666667,852474560.0,0.5235775907834371,0.4688853323459625,1906295765.3333333,74309026.66666667,10962169.0,1397543774.0651042,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.3,33.37043707711356,23.422605787004745,0.7211805071149554,0.9868964135114636,30.533440726143972,47.50105721609933,0.5924390437347549,14.874366215297155,12.83947331564767,45.667071206229075,12.3011406149183,95.1578140258789,4.842183589935303,0.2927371875516006,-1.0,87.34124755859375,223.18219866071428,0.5648938632969346,0.21479296684265137,3.7312169756208147,0.18617622341428483,544953298.2857143,1.9671416623251778,3.0409016140869687,83319559899.42857,-1.0,7407555218.285714,-1.0,1871349266.2857144,30.77560760293688,545000000.0,0.15331739612988063,11950555.42857143,93.77696010044643,1413872185.4285715,20923799.029854912,2142247.004464286,1199971684.5714285,0.5934801612581525,0.40174772909709383,1919152054.857143,77149491.42857143,11620746.27594866,1330170848.9162946,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.31,38.33916982014974,28.53409258524577,0.5185866057872772,1.2226788600285847,19.865267435709637,54.40455881754557,0.995377945403258,16.392948468526203,17.29468886057536,51.304999033610024,14.43013064066569,95.1578140258789,4.842183589935303,0.6336696650832891,-1.0,124.12392171223958,233.75710932413736,0.6224954525629679,0.2727955679098765,5.591666221618652,0.18617622341428483,544974005.3333334,2.3605145613352456,5.414669434229533,79925877418.66667,-1.0,7189450197.333333,-1.0,1780933418.6666667,49.03965822855631,545000000.0,0.18342187503973642,9799164.333333334,93.77696010044643,892802890.6666666,19392803.75,1357231.3958333333,752956565.3333334,0.7100252906481425,0.8110637267430624,1744506144.0,65601486.333333336,10127048.916666666,1224283994.6588542,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.32,24.90259279523577,17.95455006190709,0.5185866057872772,0.7842203293527875,15.619375501360212,36.28315298897879,0.05066818637507302,10.212374005998884,11.468232563563756,48.08598436628069,23.732940946306503,95.1578140258789,4.842183589935303,0.15121471642383508,-1.0,73.75158037458148,140.47484261648995,0.43643892662865774,0.16883277893066406,877.1452458926609,0.18617622341428483,545017508.5714285,1.5072572912488664,3.1229727608816966,71805297810.28572,-1.0,6399142912.0,-1.0,1600595565.7142856,67.80244745526996,545000000.0,0.11486551378454479,8466915.0,93.77696010044643,795546689.6517857,16788342.72823661,1699779.4285714286,666834925.7142857,0.4487955570220947,0.4273873823029655,1514932772.5714285,59844914.28571428,8769727.728236606,1102237918.0,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.33,24.65123040335519,18.74407414027623,0.5185866057872772,0.8184590254511152,15.76484189714704,36.91634259905134,0.12221139669418335,10.588369641985212,11.534328188214984,34.1987555367606,9.715398243495397,95.1578140258789,4.842183589935303,0.22576181377683366,-1.0,71.48400224958148,130.85902622767858,0.4450129781450544,0.17514529398509435,2.880544458116804,0.18617622341428483,545002688.0,1.5460787500653947,2.995521681649344,78454428233.14285,-1.0,7116279661.714286,-1.0,1750236598.857143,67.44375337873187,545000000.0,0.11446682257311683,9342149.714285715,93.77696010044643,880420041.1428572,18531410.85714286,1760857.75,743535762.2857143,0.4520528657095773,0.40196897302355084,1686553161.142857,65391590.85714286,9686617.285714285,1103565581.2254465,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.34,27.92941175188337,25.171402522495814,5.54733329053436,1.1030469629913568,27.932232448032924,34.371513911655974,0.10851382889917918,8.622102958815438,14.887350354875837,40.765638147081646,10.935849185500826,95.1578140258789,4.842183589935303,0.30006331098931177,-1.0,97.00613839285714,250.80818258013045,0.5383039281836578,0.27885301943336216,4.661481857299805,0.18457336936678206,544944246.8571428,1.9389241082327706,3.562767254454749,64006044086.85714,-1.0,5457589202.285714,-1.0,1468085808.0,42.140396220343455,545000000.0,0.15276435443333217,10227626.705357144,101.62723650251117,769154434.2857143,16701122.299107144,2196138.3616071427,586352889.1428572,0.65540497643607,0.5233249494007656,1541126784.0,64539681.14285714,9580258.441964285,1075600183.1629465,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.35,23.104810987200057,20.206041608537948,5.54733329053436,0.7337168710572379,17.904510498046875,33.39034489222935,0.37088720061417135,9.916784286499023,11.582631247384208,32.88621303013393,9.59487806047712,95.1578140258789,4.842183589935303,0.30384177395275663,-1.0,68.09049987792969,94.89556448800224,0.46109628677368164,0.1886123674256461,2.4605621610369,0.18457336936678206,544995876.5714285,1.5890922546386719,2.8150783266339983,48048768731.42857,-1.0,4567358683.428572,-1.0,1029132617.1428572,66.21087387629917,545000000.0,0.12025723925658635,7929918.428571428,101.62723650251117,568130514.2857143,16218464.857142856,779414.7321428572,474385947.4285714,0.45916448320661274,0.35687205621174406,1397704155.4285715,47189363.428571425,8460313.285714285,724964922.1183035,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.36,20.24336051940918,12.979862531026205,0.1821817954381307,0.7329448858896891,5.440768559773763,29.618470509847004,0.008221692095200217,8.16507657368978,8.912559509277344,26.716320037841797,7.228794415791829,95.1578140258789,4.842183589935303,0.0840714971224467,-1.0,70.51910146077473,159.12071736653647,0.29909759759902954,0.12036730349063873,4.229665756225587,0.18457336936678206,545005845.3333334,1.127355655034383,3.1453303496042886,58523918336.0,-1.0,4965525162.666667,-1.0,1328533717.3333333,75.41049162546794,545000000.0,0.08459550390640892,3753205.3333333335,101.62723650251117,589019840.0,6720002.666666667,1701495.5416666667,503529301.3333333,0.3476074735323588,0.5202637513478597,708304768.0,34398106.666666664,3543970.5,931635291.4869791,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.37,34.37743977137974,21.932778767177037,1.6982378278459824,0.823128240449088,15.84174564906529,45.61862564086914,0.30406480422243476,13.506855828421456,15.443695885794503,44.14885711669922,11.872977393014091,95.1578140258789,4.842183589935303,0.4064419274883611,-1.0,71.48934718540737,236.65929303850447,0.450691143316882,0.21552007113184243,2.889804022652762,0.18457336936678206,545032512.0,1.990955386843,2.995527608054025,79133411913.14285,-1.0,7035092370.285714,-1.0,1769796726.857143,58.8486567905971,545000000.0,0.15055253676005773,9203237.392857144,101.62723650251117,874519846.8571428,18150499.746791296,1630111.322544643,734217604.5714285,0.5819964579173497,0.40182648386274067,1652056685.7142856,64360156.571428575,9490510.032505581,1205610116.6629465,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
0.38,25.414649486541748,15.847227096557617,11.98822021484375,0.7136545553803444,13.6967453956604,36.03121317923069,0.49068657122552395,9.96147545427084,10.033203601837158,33.520713329315186,8.718916833400726,95.1578140258789,4.842183589935303,0.26434354530647397,-1.0,62.548627853393555,335.8581771850586,0.4048785883933305,0.15061477571725845,2.551275670528412,0.09862633794546127,544950400.0,1.5102085024118423,2.6209920048713684,70733474560.0,-1.0,6286106461.0,-1.0,1582317574.0,51.441256150603294,545000000.0,0.13339236937463284,8220993.947265625,45.98934555053711,782317584.71875,16210789.631225586,1427461.4375,656178112.0,0.45449402928352356,0.3516448810696602,1474634368.0,57823308.0,8474358.131225586,1081483144.7617188,0.3070626556873321,105.0,2.0,6330.0,1.0,23.017717361450195,3050.0,5927994216.0,1920.0,3.0,56.0,52.0,56.0,55.0,27.0,28.0,90.0,545.0,2.0,25.33968985080719,0.6797651052474976,3196.0,2.0,75.0,2.490410089492798
