Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
23.14,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.47587776184082,8.034453392028809,54.6912727355957,15.971304893493652,0.3661937713623047,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,57.546634674072266,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2093938944.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,616645696.0,91754146.0,1144053.625,2184972543.9726562,7.702089309692383,1423.0,948.0,14135.0,2.0,42.66900253295898,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.47587776184082,8.034453392028809,54.6912727355957,15.971304893493652,0.3661937713623047,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,57.546634674072266,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2093938944.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,616645696.0,91754146.0,1144053.625,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,2.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.21,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.326103687286377,8.003201484680176,54.6912727355957,15.971304893493652,0.3265723884105682,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,60.3040657043457,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2073480704.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592011776.0,91754146.0,1103930.25,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,2.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.326103687286377,8.003201484680176,54.6912727355957,15.971304893493652,0.3265723884105682,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,60.3040657043457,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2073480704.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592011776.0,91754146.0,1103930.25,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.31,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,6.991952419281006,8.041784286499023,54.6912727355957,15.971304893493652,0.3024338483810425,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,53.595848083496094,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2145263744.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592100800.0,91754146.0,1106817.375,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.41,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.725735664367676,8.005704879760742,54.6912727355957,15.971304893493652,0.3560275435447693,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,54.17374801635742,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2141427200.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,648399552.0,91754146.0,1194548.25,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.51,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.371241092681885,8.035306930541992,54.6912727355957,15.971304893493652,0.3436678647994995,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,59.80030059814453,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2125429504.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,616494912.0,91754146.0,1146908.5,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.61,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.289975166320801,8.002523422241211,54.6912727355957,15.971304893493652,0.3379973173141479,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,56.14842987060547,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2059820160.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591527808.0,91754146.0,1103353.875,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.71,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.074180603027344,8.051664352416992,54.6912727355957,15.971304893493652,0.3055932521820068,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,52.80990982055664,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2111924352.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591957376.0,91754146.0,1103409.75,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.81,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.369243621826172,7.976052761077881,54.6912727355957,15.971304893493652,0.3247181177139282,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,58.38243865966797,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2160672256.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,617977536.0,91754146.0,1150127.5,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
23.91,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.578248977661133,8.090422630310059,54.6912727355957,15.971304893493652,0.3488408327102661,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,50.41739273071289,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2138630144.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,649261888.0,91754146.0,1197852.0,2184972543.9726562,7.681773662567139,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
24.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.578248977661133,8.090422630310059,54.6912727355957,15.971304893493652,0.3488408327102661,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,50.41739273071289,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2138630144.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,649261888.0,91754146.0,1197852.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
24.01,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.297677993774414,7.997218132019043,54.6912727355957,15.971304893493652,0.3291096687316894,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,58.40498733520508,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2059623552.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591858816.0,91754146.0,1104080.125,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
24.11,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.08341646194458,8.054300308227539,54.6912727355957,15.971304893493652,0.306304395198822,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,67.59687805175781,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2090433408.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591812288.0,91754146.0,1105528.0,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2278.0,2361.0,3.0,53.0,56.0,53.0,24.0,34.0,28.0,72.0,456.0,2.0,74.29759502410889,3196.0,70.0,2.159446477890014
24.14,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.08341646194458,8.054300308227539,54.6912727355957,15.971304893493652,0.306304395198822,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,67.59687805175781,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2090433408.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591812288.0,91754146.0,1105528.0,2184972543.9726562,7.787989616394043,1423.0,948.0,14135.0,2.0,38.608001708984375,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.21,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.083752155303955,8.001008987426758,54.6912727355957,15.971304893493652,0.3087451756000519,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,59.05141067504883,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2139440128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592341376.0,91754146.0,1108374.125,2184972543.9726562,7.787989616394043,1423.0,948.0,14135.0,2.0,38.608001708984375,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.23,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.083752155303955,8.001008987426758,54.6912727355957,15.971304893493652,0.3087451756000519,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,59.05141067504883,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2139440128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592341376.0,91754146.0,1108374.125,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,2.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.083752155303955,8.001008987426758,54.6912727355957,15.971304893493652,0.3087451756000519,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,59.05141067504883,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2139440128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592341376.0,91754146.0,1108374.125,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.31,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.65284252166748,8.058734893798828,54.6912727355957,15.971304893493652,0.3287529051303863,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,58.82584381103516,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2142177664.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,649953728.0,91754146.0,1197835.375,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.41,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.397022724151611,7.992180347442627,54.6912727355957,15.971304893493652,0.332173228263855,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,51.46499633789063,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2119208960.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,616540416.0,91754146.0,1147958.625,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.51,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.198938846588135,8.04626178741455,54.6912727355957,15.971304893493652,0.3296118378639221,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,59.55530548095703,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2065718016.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591748224.0,91754146.0,1104876.25,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.61,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.042625427246094,8.014191627502441,54.6912727355957,15.971304893493652,0.3240606486797333,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,49.9168586730957,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2138281984.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592394176.0,91754146.0,1108586.75,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.71,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.560463905334473,8.04405403137207,54.6912727355957,15.971304893493652,0.3466157615184784,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,53.42843627929688,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2132156544.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,650320960.0,91754146.0,1199289.125,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.81,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.549910545349121,8.009942054748535,54.6912727355957,15.971304893493652,0.3286052942276001,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,55.27714157104492,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2120238592.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,616418624.0,91754146.0,1145741.0,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
24.91,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.262070178985596,8.047531127929688,54.6912727355957,15.971304893493652,0.3167190551757812,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,61.49236679077149,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2065476736.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591984576.0,91754146.0,1105760.25,2184972543.9726562,7.793102741241455,103.0,2.0,6330.0,1.0,6.449034690856934,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
25.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.262070178985596,8.047531127929688,54.6912727355957,15.971304893493652,0.3167190551757812,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,61.49236679077149,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2065476736.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,591984576.0,91754146.0,1105760.25,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
25.01,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.050305843353272,8.054839134216309,54.6912727355957,15.971304893493652,0.3140335381031036,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,56.80159378051758,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2114962688.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,592533248.0,91754146.0,1110546.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
25.11,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.435371398925781,7.975403785705566,54.6912727355957,15.971304893493652,0.3288787007331848,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,55.817420959472656,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2158448384.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,618096768.0,91754146.0,1151461.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2278.0,1651.0,3.0,51.0,54.0,54.0,25.0,27.0,27.0,72.0,456.0,2.0,74.91527795791626,2736.0,70.0,2.164324760437012
25.14,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.435371398925781,7.975403785705566,54.6912727355957,15.971304893493652,0.3288787007331848,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,55.817420959472656,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2158448384.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,618096768.0,91754146.0,1151461.5,2184972543.9726562,7.784675598144531,1423.0,948.0,14135.0,2.0,37.66556930541992,2278.0,1651.0,3.0,49.0,55.0,55.0,23.0,27.0,29.0,72.0,456.0,2.0,75.29822587966919,2736.0,70.0,2.1642277240753174
25.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,7.435371398925781,7.975403785705566,54.6912727355957,15.971304893493652,0.3288787007331848,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,55.817420959472656,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,2158448384.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,618096768.0,91754146.0,1151461.5,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,2.0,6.449034690856934,2278.0,1651.0,3.0,49.0,55.0,55.0,23.0,27.0,29.0,72.0,456.0,2.0,75.29822587966919,2736.0,70.0,2.1642277240753174
