Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
24.54,6.537622928619385,8.029953002929688,0.2912246882915497,55.59370040893555,-1.0,2637739008.0,-1.0,601745024.0,1245332.0,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.64,6.794149875640869,8.020771980285645,0.3121695220470428,62.12571716308594,-1.0,2636190208.0,-1.0,645375040.0,1326376.75,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.74,7.182842254638672,8.049808502197266,0.2976896464824676,58.00359725952149,-1.0,2617702144.0,-1.0,640283072.0,1294831.625,8.799542427062988,1125.0,451.0,12250.0,2.0,39.532596588134766,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,72.0,2.165411710739136
24.79,7.182842254638672,8.049808502197266,0.2976896464824676,58.00359725952149,-1.0,2617702144.0,-1.0,640283072.0,1294831.625,4.424791380763054,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,1.5,2.165411710739136
24.84,6.613305568695068,8.046150207519531,0.2959257364273071,55.98682403564453,-1.0,2597272832.0,-1.0,601496320.0,1245333.375,4.424791380763054,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,43.0,43.0,48.0,25.0,34.0,29.0,72.0,456.0,2.0,82.31253623962402,3196.0,1.5,2.165411710739136
24.94,6.528482437133789,8.024060249328613,0.308884710073471,55.92768478393555,-1.0,2612641280.0,-1.0,602074240.0,1250779.625,8.726092338562012,1431.0,948.0,14068.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,1.5,2.167477607727051
25.0,6.528482437133789,8.024060249328613,0.308884710073471,55.92768478393555,-1.0,2612641280.0,-1.0,602074240.0,1250779.625,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.04,6.703375816345215,8.028810501098633,0.3054343461990356,56.44889450073242,-1.0,2657303808.0,-1.0,627885568.0,1294778.375,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.14,7.258045673370361,8.03611946105957,0.3115524649620056,59.33234405517578,-1.0,2643341056.0,-1.0,658173696.0,1333299.5,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.24,6.520172119140625,8.043744087219238,0.2839550375938415,49.35834884643555,-1.0,2616733184.0,-1.0,601571328.0,1248427.75,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.34,6.704300880432129,8.012801170349121,0.3101839423179626,57.78731536865234,-1.0,2577810688.0,-1.0,601833600.0,1248401.25,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.44,6.371645450592041,8.0643949508667,0.2874943017959595,58.76797866821289,-1.0,2663357440.0,-1.0,601752640.0,1251487.875,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.54,7.166993618011475,8.018013954162598,0.305509477853775,68.6568603515625,-1.0,2633884928.0,-1.0,660260096.0,1345281.25,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.64,6.628031253814697,8.051737785339355,0.3020403087139129,60.166282653808594,-1.0,2661378816.0,-1.0,627622784.0,1301438.75,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.74,6.672146797180176,8.008746147155762,0.2839167714118957,73.39789581298828,-1.0,2585586688.0,-1.0,602500992.0,1259251.5,8.726092338562012,1125.0,451.0,12250.0,2.0,38.67134094238281,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,72.0,2.167477607727051
25.79,6.672146797180176,8.008746147155762,0.2839167714118957,73.39789581298828,-1.0,2585586688.0,-1.0,602500992.0,1259251.5,4.45204596221447,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,1.5,2.167477607727051
25.84,6.440936088562012,8.05760669708252,0.3036344647407532,68.17108154296875,-1.0,2660675584.0,-1.0,603432704.0,1270902.5,4.45204596221447,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,2361.0,3.0,50.0,46.0,49.0,26.0,32.0,31.0,72.0,456.0,2.0,82.50185251235962,3196.0,1.5,2.167477607727051
25.94,6.747091770172119,7.983469009399414,0.3035347461700439,61.406280517578125,-1.0,2667619584.0,-1.0,628859200.0,1308038.625,8.756784439086914,1431.0,948.0,14068.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,1.5,2.1630055904388428
26.0,6.747091770172119,7.983469009399414,0.3035347461700439,61.406280517578125,-1.0,2667619584.0,-1.0,628859200.0,1308038.625,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.04,7.094121932983398,8.0897798538208,0.3269558548927307,72.87297821044922,-1.0,2647211008.0,-1.0,659027328.0,1348308.625,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.14,6.5729594230651855,8.00536823272705,0.2965990602970123,73.37850189208984,-1.0,2665065472.0,-1.0,603147008.0,1267338.125,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.25,6.421260356903076,8.048500061035156,0.2931632399559021,75.2155532836914,-1.0,2712855808.0,-1.0,603548224.0,1271976.75,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.35,6.443728923797607,7.989902019500732,0.2906464636325836,82.24827575683594,-1.0,2882588928.0,-1.0,630623808.0,1332999.125,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.45,6.755878925323486,8.089282989501953,0.3022928833961487,79.9783706665039,-1.0,2885628160.0,-1.0,662314624.0,1391134.0,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.55,6.365095138549805,8.02104663848877,0.2916129827499389,87.24647521972656,-1.0,2890681088.0,-1.0,605970880.0,1305309.5,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.65,6.286905765533447,8.06472396850586,0.2763162553310394,77.17961883544922,-1.0,2824112640.0,-1.0,606288192.0,1311133.25,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.75,6.243321895599365,8.017555236816406,0.2753248214721679,77.34754180908203,-1.0,2918095872.0,-1.0,606873408.0,1316790.75,8.756784439086914,1125.0,451.0,12250.0,2.0,37.75831604003906,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,72.0,2.1630055904388428
26.79,6.243321895599365,8.017555236816406,0.2753248214721679,77.34754180908203,-1.0,2918095872.0,-1.0,606873408.0,1316790.75,4.457094714045525,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,1.5,2.1630055904388428
26.85,6.820752143859863,8.081177711486816,0.2903488278388977,87.35664367675781,-1.0,2914890496.0,-1.0,664170944.0,1398354.875,4.457094714045525,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,47.0,46.0,51.0,25.0,36.0,28.0,72.0,456.0,2.0,82.48654007911682,3196.0,1.5,2.1630055904388428
26.94,6.820752143859863,8.081177711486816,0.2903488278388977,87.35664367675781,-1.0,2914890496.0,-1.0,664170944.0,1398354.875,8.769003868103027,1431.0,948.0,14068.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,1.5,2.167057514190674
26.95,6.376765727996826,8.001349449157715,0.2910639941692352,80.53827667236328,-1.0,2937900800.0,-1.0,629798016.0,1344967.5,8.769003868103027,1431.0,948.0,14068.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,1.5,2.167057514190674
27.0,6.376765727996826,8.001349449157715,0.2910639941692352,80.53827667236328,-1.0,2937900800.0,-1.0,629798016.0,1344967.5,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.05,6.375977039337158,8.06180191040039,0.2716970145702362,83.32595825195312,-1.0,2849914368.0,-1.0,606289216.0,1309949.25,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.15,6.209977626800537,8.054542541503906,0.2721043527126312,74.72103881835938,-1.0,2926000640.0,-1.0,606142464.0,1307051.625,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.25,6.580669403076172,7.974184513092041,0.2914860546588897,69.68793487548828,-1.0,2909809152.0,-1.0,631854592.0,1347520.5,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.35,6.692954063415527,8.092182159423828,0.3078868687152862,81.37962341308594,-1.0,2898012160.0,-1.0,663244416.0,1395794.375,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.45,6.360935211181641,8.01624584197998,0.2940098643302917,73.55052947998047,-1.0,2808369408.0,-1.0,604693376.0,1287646.375,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.55,6.329294204711914,8.061680793762207,0.2962431609630584,80.04756164550781,-1.0,2760931840.0,-1.0,603192064.0,1274803.625,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.65,6.719085216522217,7.969028472900391,0.3044992387294769,85.1485366821289,-1.0,2856086272.0,-1.0,629173184.0,1321025.75,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.75,6.714521408081055,8.107905387878418,0.2976749837398529,73.62908172607422,-1.0,2807485440.0,-1.0,660501248.0,1362125.25,8.769003868103027,1125.0,451.0,12250.0,2.0,36.97006607055664,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,72.0,2.167057514190674
27.79,6.714521408081055,8.107905387878418,0.2976749837398529,73.62908172607422,-1.0,2807485440.0,-1.0,660501248.0,1362125.25,4.707834765315057,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,1.5,2.167057514190674
27.85,6.533905029296875,7.99498987197876,0.2829213440418243,58.7656135559082,-1.0,2793272320.0,-1.0,603544704.0,1276251.375,4.707834765315057,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,46.0,46.0,51.0,25.0,36.0,25.0,72.0,456.0,2.0,82.61663913726807,3196.0,1.5,2.167057514190674
27.94,6.533905029296875,7.99498987197876,0.2829213440418243,58.7656135559082,-1.0,2793272320.0,-1.0,603544704.0,1276251.375,9.29577922821045,1431.0,948.0,14068.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,1.5,2.1637520790100098
27.95,6.519428730010986,8.061100959777832,0.2911417484283447,79.97799682617188,-1.0,2700670208.0,-1.0,603342080.0,1272915.875,9.29577922821045,1431.0,948.0,14068.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,1.5,2.1637520790100098
28.0,6.519428730010986,8.061100959777832,0.2911417484283447,79.97799682617188,-1.0,2700670208.0,-1.0,603342080.0,1272915.875,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.05,6.401345729827881,8.019277572631836,0.2789564430713653,61.676368713378906,-1.0,2824226304.0,-1.0,604209728.0,1277811.25,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.15,7.101679801940918,8.04930591583252,0.2921117544174194,69.99015808105469,-1.0,2784009728.0,-1.0,661919424.0,1365807.375,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.25,6.62903356552124,7.9988226890563965,0.2922503352165222,80.34859466552734,-1.0,2769420032.0,-1.0,627992896.0,1308065.0,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.35,6.500770568847656,8.064738273620605,0.280681312084198,80.45472717285156,-1.0,2695358720.0,-1.0,603236672.0,1267453.875,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.45,6.381545543670654,8.034814834594727,0.2930555641651153,70.40864562988281,-1.0,2699036416.0,-1.0,603111424.0,1271374.75,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.55,6.732665538787842,8.020804405212402,0.3021852076053619,70.63123321533203,-1.0,2733631744.0,-1.0,629563776.0,1314627.75,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.66,7.095677375793457,8.05419635772705,0.3057607114315033,72.038330078125,-1.0,2694701312.0,-1.0,658600128.0,1353588.0,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.76,6.378489971160889,8.080331802368164,0.2851627469062805,70.64464569091797,-1.0,2694399232.0,-1.0,603444096.0,1270913.375,9.29577922821045,1125.0,451.0,12250.0,2.0,36.7442626953125,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,72.0,2.1637520790100098
28.79,6.378489971160889,8.080331802368164,0.2851627469062805,70.64464569091797,-1.0,2694399232.0,-1.0,603444096.0,1270913.375,4.5846720188856125,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,1.5,2.1637520790100098
28.86,6.636066436767578,8.014817237854004,0.2942142784595489,67.83612823486328,-1.0,2634672384.0,-1.0,603018048.0,1268876.0,4.5846720188856125,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,44.0,42.0,48.0,25.0,32.0,25.0,72.0,456.0,2.0,84.80866551399231,3196.0,1.5,2.1637520790100098
28.94,6.636066436767578,8.014817237854004,0.2942142784595489,67.83612823486328,-1.0,2634672384.0,-1.0,603018048.0,1268876.0,9.052915573120115,1431.0,948.0,14068.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,1.5,2.167224168777466
28.96,6.624683856964111,8.004439353942871,0.319781094789505,73.84093475341797,-1.0,2723884032.0,-1.0,628763904.0,1310936.125,9.052915573120115,1431.0,948.0,14068.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,1.5,2.167224168777466
29.0,6.624683856964111,8.004439353942871,0.319781094789505,73.84093475341797,-1.0,2723884032.0,-1.0,628763904.0,1310936.125,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.06,7.002386569976807,8.07575511932373,0.3124132752418518,76.27483367919922,-1.0,2693781760.0,-1.0,660013632.0,1359112.0,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.16,6.490891456604004,8.035085678100586,0.2911038994789123,65.33512878417969,-1.0,2701169920.0,-1.0,602967744.0,1266323.375,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.26,6.573010444641113,8.011799812316895,0.296995460987091,70.86688232421875,-1.0,2623368448.0,-1.0,603091136.0,1269649.125,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.36,6.438446044921875,8.065519332885742,0.2950575351715088,64.16822052001953,-1.0,2666051840.0,-1.0,603147712.0,1265427.25,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.46,7.135340213775635,8.025504112243652,0.3053325712680816,69.77205657958984,-1.0,2694427904.0,-1.0,661323776.0,1357908.75,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.56,6.609126091003418,8.059864044189453,0.2883065938949585,68.90769958496094,-1.0,2689928192.0,-1.0,628056896.0,1307768.125,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.66,6.623892307281494,8.01506233215332,0.2883752584457397,81.64109802246094,-1.0,2634664448.0,-1.0,602952448.0,1265993.75,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.76,6.44932222366333,8.06151294708252,0.2804911732673645,76.82014465332031,-1.0,2608983040.0,-1.0,602950336.0,1263825.5,9.052915573120115,1125.0,451.0,12250.0,2.0,37.005889892578125,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,72.0,2.167224168777466
29.79,6.44932222366333,8.06151294708252,0.2804911732673645,76.82014465332031,-1.0,2608983040.0,-1.0,602950336.0,1263825.5,4.491815611720085,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,1.5,2.167224168777466
29.86,6.776430130004883,8.035264015197754,0.3100541532039642,82.77665710449219,-1.0,2648314368.0,-1.0,627455296.0,1288889.5,4.491815611720085,208.0,24.0,7070.0,1.0,11.417983055114744,2102.0,1651.0,3.0,47.0,45.0,51.0,24.0,32.0,26.0,72.0,456.0,2.0,84.9142074584961,3196.0,1.5,2.167224168777466
29.94,6.776430130004883,8.035264015197754,0.3100541532039642,82.77665710449219,-1.0,2648314368.0,-1.0,627455296.0,1288889.5,8.856297492980957,1431.0,948.0,14068.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,1.5,2.1619327068328857
29.96,7.207273960113525,8.061846733093262,0.3387863934040069,83.2098388671875,-1.0,2588920320.0,-1.0,657553920.0,1321509.5,8.856297492980957,1431.0,948.0,14068.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,1.5,2.1619327068328857
30.0,7.207273960113525,8.061846733093262,0.3387863934040069,83.2098388671875,-1.0,2588920320.0,-1.0,657553920.0,1321509.5,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.06,6.47208833694458,8.070047378540039,0.3023892045021057,78.0321044921875,-1.0,2586130176.0,-1.0,600380160.0,1233709.75,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.16,6.83568286895752,8.03448486328125,0.3020235598087311,71.89127349853516,-1.0,2473720064.0,-1.0,599532032.0,1228225.125,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.26,6.796212673187256,8.036696434020996,0.2994059920310974,84.20978546142578,-1.0,2555548160.0,-1.0,625615296.0,1266449.375,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.36,7.156792163848877,8.080074310302734,0.3043494522571563,80.11698913574219,-1.0,2543927808.0,-1.0,657960064.0,1325786.25,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.46,6.65399694442749,8.078240394592285,0.291320651769638,80.89796447753906,-1.0,2519358976.0,-1.0,600463296.0,1229746.875,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.56,6.846851825714111,8.047472953796387,0.3105729818344116,72.60519409179688,-1.0,2436942592.0,-1.0,600037888.0,1222505.625,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
30.66,6.62325382232666,8.109188079833984,0.2889031767845154,83.30574798583984,-1.0,2501233152.0,-1.0,600843264.0,1233793.625,8.856297492980957,1125.0,451.0,12250.0,2.0,36.2778549194336,2102.0,1651.0,3.0,51.0,52.0,57.0,25.0,30.0,31.0,72.0,456.0,2.0,83.89121294021606,3196.0,72.0,2.1619327068328857
