Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
27.0,50.42061996459961,49.57938003540039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.562239170074463,7.990128040313721,79.65408325195312,17.853092193603516,98.95822143554688,1.0417755842208862,0.2971257865428924,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,70.38597106933594,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254561452032.0,2712317184.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4304121732711792,0.365209766796657,603436608.0,63910603.428571425,1270447.25,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,1651.0,3.0,46.0,42.0,46.0,29.0,24.0,30.0,72.0,456.0,2.0,83.65311622619629,3196.0,3.0,2.172793388366699
27.01,50.42061996459961,49.57938003540039,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.562239170074463,7.990128040313721,79.65408325195312,17.853092193603516,98.95822143554688,1.0417755842208862,0.2971257865428924,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,70.38597106933594,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254561452032.0,2712317184.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4304121732711792,0.365209766796657,603436608.0,63910603.428571425,1270447.25,1437024640.0,8.998976707458496,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,46.0,42.0,46.0,29.0,24.0,30.0,72.0,456.0,2.0,83.65311622619629,3196.0,3.0,2.172793388366699
27.07,50.462928771972656,49.537071228027344,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.384403705596924,8.029267311096191,79.65408325195312,17.853092193603516,98.9602279663086,1.0397688150405884,0.2869384884834289,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,64.61149597167969,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254580129792.0,2712928000.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4291905760765075,0.365209766796657,602064128.0,63910603.428571425,1268882.75,1437024640.0,8.998976707458496,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,46.0,42.0,46.0,29.0,24.0,30.0,72.0,456.0,2.0,83.65311622619629,3196.0,3.0,2.172793388366699
27.16,50.462928771972656,49.537071228027344,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.384403705596924,8.029267311096191,79.65408325195312,17.853092193603516,98.9602279663086,1.0397688150405884,0.2869384884834289,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,64.61149597167969,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254580129792.0,2712928000.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4291905760765075,0.365209766796657,602064128.0,63910603.428571425,1268882.75,1437024640.0,8.963469505310059,1436.0,948.0,14072.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,3.0,2.165047168731689
27.17,50.4515495300293,49.584571838378906,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.595996856689453,7.968365669250488,79.65408325195312,17.853092193603516,98.95343017578124,1.0465728044509888,0.303578108549118,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.0263671875,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262105579520.0,2794445312.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4283734261989593,0.365209766796657,628956800.0,63910603.428571425,1311158.5,1437024640.0,8.963469505310059,1436.0,948.0,14072.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,3.0,2.165047168731689
27.22,50.4515495300293,49.584571838378906,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.595996856689453,7.968365669250488,79.65408325195312,17.853092193603516,98.95343017578124,1.0465728044509888,0.303578108549118,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.0263671875,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262105579520.0,2794445312.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4283734261989593,0.365209766796657,628956800.0,63910603.428571425,1311158.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.27,50.46738052368164,49.53423309326172,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.93398380279541,8.09328842163086,79.65408325195312,17.853092193603516,98.93594360351562,1.0640538930892944,0.2921859920024872,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.39414978027344,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,266046177280.0,2800237568.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4649708867073059,0.365209766796657,659596352.0,63910603.428571425,1356343.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.37,50.41862106323242,49.54256820678711,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.46497917175293,8.001751899719238,79.65408325195312,17.853092193603516,98.97956085205078,1.0204421281814575,0.2675582468509674,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,82.4243392944336,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259009576960.0,2767340544.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4218871295452118,0.365209766796657,602600832.0,63910603.428571425,1266657.125,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.47,50.46708297729492,49.53291702270508,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.5006537437438965,8.054368019104004,79.65408325195312,17.853092193603516,98.96849060058594,1.031509280204773,0.2813888192176819,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,80.22447967529297,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256039174144.0,2730130688.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4275963306427002,0.365209766796657,603079552.0,63910603.428571425,1267823.875,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.57,50.43747329711914,49.56252670288086,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.418356895446777,7.998437881469727,79.65408325195312,17.853092193603516,98.98480224609376,1.0151958465576172,0.2866934835910797,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,74.08412170410156,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260618928128.0,2786701056.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4191541969776153,0.365209766796657,603508288.0,63910603.428571425,1269217.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.67,50.44907760620117,49.55092239379883,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.95845890045166,8.060907363891602,79.65408325195312,17.853092193603516,98.92134857177734,1.0786486864089966,0.2949361801147461,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,66.18669891357422,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,265216655360.0,2797586944.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4588584899902344,0.365209766796657,661243840.0,63910603.428571425,1358774.75,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.77,50.45993423461914,49.54006576538086,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.659498691558838,7.999199867248535,79.65408325195312,17.853092193603516,98.9563980102539,1.043605089187622,0.3045924007892608,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,76.01206970214844,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,261272813568.0,2775605248.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4389375746250152,0.365209766796657,627886080.0,63910603.428571425,1304443.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.87,50.46421432495117,49.53578567504883,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.458355903625488,8.052642822265625,79.65408325195312,17.853092193603516,98.96541595458984,1.0345810651779177,0.2881330847740173,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,71.66291046142578,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,255550537728.0,2724880384.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4273669719696045,0.365209766796657,602388416.0,63910603.428571425,1274133.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
27.97,50.43521881103516,49.56478118896485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.499802112579346,7.987579822540283,79.65408325195312,17.853092193603516,98.9754409790039,1.0245587825775146,0.2715403735637665,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,79.79840087890625,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258762653696.0,2764783872.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4221579134464264,0.365209766796657,603085888.0,63910603.428571425,1268227.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,37.45546340942383,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,33.0,2.165047168731689
28.0,50.43521881103516,49.56478118896485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.499802112579346,7.987579822540283,79.65408325195312,17.853092193603516,98.9754409790039,1.0245587825775146,0.2715403735637665,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,79.79840087890625,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258762653696.0,2764783872.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4221579134464264,0.365209766796657,603085888.0,63910603.428571425,1268227.625,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,3.0,2.165047168731689
28.01,50.43521881103516,49.56478118896485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.499802112579346,7.987579822540283,79.65408325195312,17.853092193603516,98.9754409790039,1.0245587825775146,0.2715403735637665,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,79.79840087890625,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258762653696.0,2764783872.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4221579134464264,0.365209766796657,603085888.0,63910603.428571425,1268227.625,1437024640.0,9.02723217010498,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,3.0,2.165047168731689
28.07,50.48108673095703,49.55581665039063,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.689976692199707,8.021559715270996,79.65408325195312,17.853092193603516,98.91720581054688,1.0827947854995728,0.3021032810211181,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,72.60838317871094,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,261762760704.0,2775467520.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4431256353855133,0.365209766796657,656326336.0,63910603.428571425,1355038.5,1437024640.0,9.02723217010498,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,43.0,47.0,30.0,26.0,25.0,72.0,456.0,2.0,83.77999067306519,3196.0,3.0,2.165047168731689
28.16,50.48108673095703,49.55581665039063,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.689976692199707,8.021559715270996,79.65408325195312,17.853092193603516,98.91720581054688,1.0827947854995728,0.3021032810211181,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,72.60838317871094,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,261762760704.0,2775467520.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4431256353855133,0.365209766796657,656326336.0,63910603.428571425,1355038.5,1437024640.0,8.989275932312012,1436.0,948.0,14072.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,3.0,2.1677069664001465
28.17,50.41997528076172,49.54429244995117,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.012941360473633,8.033787727355957,79.65408325195312,17.853092193603516,98.94905853271484,1.0509439706802368,0.2978605031967163,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,63.8269157409668,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260603002880.0,2745397760.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4630571007728576,0.365209766796657,632475200.0,63910603.428571425,1309374.375,1437024640.0,8.989275932312012,1436.0,948.0,14072.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,3.0,2.1677069664001465
28.22,50.41997528076172,49.54429244995117,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.012941360473633,8.033787727355957,79.65408325195312,17.853092193603516,98.94905853271484,1.0509439706802368,0.2978605031967163,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,63.8269157409668,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260603002880.0,2745397760.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4630571007728576,0.365209766796657,632475200.0,63910603.428571425,1309374.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.27,50.46762847900391,49.532371520996094,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.338877201080322,8.057525634765625,79.65408325195312,17.853092193603516,98.97212982177734,1.027870535850525,0.2881920039653778,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.50447082519531,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258179530752.0,2757796096.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4224390983581543,0.365209766796657,602603904.0,63910603.428571425,1270445.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.37,50.43609619140625,49.56390380859375,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.551751136779785,7.998400688171387,79.65408325195312,17.853092193603516,98.95542907714844,1.0445683002471924,0.2978980839252472,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,66.20116424560547,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254909251584.0,2716802048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4298342168331146,0.365209766796657,603690944.0,63910603.428571425,1274438.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.47,50.45674514770508,49.54325485229492,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.790160655975342,8.020909309387207,79.65408325195312,17.853092193603516,98.94638061523438,1.053623080253601,0.3040485680103302,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,83.90721893310547,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259789815808.0,2755455744.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4421364367008209,0.365209766796657,629292864.0,63910603.428571425,1315644.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.57,50.47414016723633,49.527740478515625,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.840370178222656,8.092134475708008,79.65408325195312,17.853092193603516,98.9162368774414,1.0837661027908323,0.2913637161254883,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,76.7341079711914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262145196032.0,2759070208.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4646144807338714,0.365209766796657,660712576.0,63910603.428571425,1364473.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.67,50.44203186035156,49.55590438842773,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.47675895690918,8.00192642211914,79.65408325195312,17.853092193603516,98.9618148803711,1.0381871461868286,0.298117071390152,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,77.62229919433594,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256282312704.0,2734392832.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4263677895069122,0.365209766796657,602843008.0,63910603.428571425,1272308.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.77,50.46880722045898,49.531192779541016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.481685161590576,8.043802261352539,79.65408325195312,17.853092193603516,98.94830322265624,1.0516968965530396,0.2832383513450622,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,77.91278839111328,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,250458046464.0,2659798016.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4387424290180206,0.365209766796657,603289856.0,63910603.428571425,1270362.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.87,50.46942138671875,49.58057022094727,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.442331790924072,7.986130237579346,79.65408325195312,17.853092193603516,98.94063568115234,1.0593620538711548,0.2964100539684295,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,78.5104751586914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259817947136.0,2776292864.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4222517609596252,0.365209766796657,627480640.0,63910603.428571425,1314030.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.97,50.44936752319336,49.54036712646485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.042651176452637,8.07735824584961,79.65408325195312,17.853092193603516,98.91655731201172,1.083444595336914,0.2994617223739624,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,91.30611419677734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262941360128.0,2769211136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4625685214996338,0.365209766796657,660222016.0,63910603.428571425,1364731.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
29.0,50.44936752319336,49.54036712646485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.042651176452637,8.07735824584961,79.65408325195312,17.853092193603516,98.91655731201172,1.083444595336914,0.2994617223739624,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,91.30611419677734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262941360128.0,2769211136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4625685214996338,0.365209766796657,660222016.0,63910603.428571425,1364731.25,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,3.0,2.1677069664001465
