Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
18.47,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18541017529.5,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.48,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,27910015014.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.49,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,27933909763.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.5,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,27959153840.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.51,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,27985746941.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.52,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28013486903.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.53,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28041752286.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.54,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18605517838.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.55,0.17461584011713663,8.188651402791342,0.00798509704569975,34.194374084472656,2.814603090286255,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1231269.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,20584833315.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.56,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,19612820765.5,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.57,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,20631474035.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.59,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,20657546076.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.6,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,20684699499.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.62,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18704483385.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.63,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28121584305.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.64,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18725066191.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.65,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388465881347656,2.994133710861206,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1182475.375,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,22534447111.666668,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.66,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,22534447111.666668,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.67,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28176009186.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.68,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28204283805.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.69,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28232905542.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.7,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28261844232.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.72,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,19771582654.5,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.74,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18796289169.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.75,0.17461584011713663,8.188651402791342,0.00798509704569975,33.388912200927734,2.768277883529663,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.4649202227592468,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,1179671.875,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,23561727278.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.76,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,23561727278.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.77,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18834544475.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.78,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,18852281076.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.79,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,23608593381.5,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.8,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,28369278938.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.82,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,22071211010.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.83,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,3398.0,24636078520.5,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,71.0,3.348531484603882
18.84,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.1844600886106491,102.0,2.0,6330.0,1.0,25.305883407592773,3398.0,20870254773.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,1.0,3.348531484603882
18.85,0.17461584011713663,8.188651402791342,0.00798509704569975,31.069398880004883,1.8881837129592896,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,0.6334436535835266,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,2201414.75,382817031.2005208,0.1844600886106491,102.0,2.0,6330.0,1.0,25.305883407592773,3398.0,22763700986.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,1.0,3.348531484603882
18.86,0.17461584011713663,8.188651402791342,0.00798509704569975,24.67786026000977,0.1396858245134353,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,33.96235275268555,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,3702685.75,382817031.2005208,0.1844600886106491,102.0,2.0,6330.0,1.0,25.305883407592773,3398.0,24702424998.5,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,1.0,3.348531484603882
18.87,0.17461584011713663,8.188651402791342,0.00798509704569975,24.67786026000977,0.1396858245134353,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,33.96235275268555,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,3702685.75,382817031.2005208,0.1844600886106491,102.0,2.0,6330.0,1.0,25.305883407592773,3398.0,21850615951.25,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,1.0,3.348531484603882
18.88,0.17461584011713663,8.188651402791342,0.00798509704569975,24.67786026000977,0.1396858245134353,-1.0,-1.0,-1.0,0.17249828577041626,-1.0,0.8285022576649984,33.96235275268555,544938752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.23457527160645,545000000.0,-1.0,3279517.3333333335,113.6013692220052,254724224.0,6452138.666666667,265275.9375,216206869.33333334,-1.0,-1.0,-1.0,16872945.333333332,3702685.75,382817031.2005208,0.1844600886106491,102.0,2.0,6330.0,1.0,25.305883407592773,3398.0,28543711994.0,2361.0,4.0,77.0,74.0,71.0,62.0,66.0,85.0,90.0,456.0,2.0,31.563740968704224,3196.0,2.0,1.0,3.348531484603882
