Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
10.21,67.9264144897461,32.07358169555664,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.00967788696289,32.51649856567383,52.12540468147823,19.303168296813965,0.498547613620758,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.629391074180603,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159328796672.0,1873212288.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.149065613746643,0.4673967957496643,925140800.0,59958257.735491075,7222290.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15248038456.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.22,67.9264144897461,32.07358169555664,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.00967788696289,32.51649856567383,52.12540468147823,19.303168296813965,0.498547613620758,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.629391074180603,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159328796672.0,1873212288.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.149065613746643,0.4673967957496643,925140800.0,59958257.735491075,7222290.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15276347145.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.24,67.9264144897461,32.07358169555664,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.00967788696289,32.51649856567383,52.12540468147823,19.303168296813965,0.498547613620758,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.629391074180603,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159328796672.0,1873212288.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.149065613746643,0.4673967957496643,925140800.0,59958257.735491075,7222290.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15304978163.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.26,67.9264144897461,32.07358169555664,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.00967788696289,32.51649856567383,52.12540468147823,19.303168296813965,0.498547613620758,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.629391074180603,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159328796672.0,1873212288.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.149065613746643,0.4673967957496643,925140800.0,59958257.735491075,7222290.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12502066486.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.28,67.9264144897461,32.07358169555664,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.00967788696289,32.51649856567383,52.12540468147823,19.303168296813965,0.498547613620758,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.629391074180603,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159328796672.0,1873212288.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.149065613746643,0.4673967957496643,925140800.0,59958257.735491075,7222290.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12524723462.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.29,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12524723462.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.3,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15450447017.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.31,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15482319107.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.33,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15513141351.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.34,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,15543394820.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.35,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12640924679.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.37,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12666787733.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.38,67.90998077392578,32.09001922607422,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.230735778808597,31.76213264465332,52.12540468147823,19.303168296813965,0.5863643288612366,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6841230392456055,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,159351193600.0,1874162560.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1492462158203125,0.4673967957496643,925246528.0,59958257.735491075,7222803.0,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12694190407.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.39,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12697406701.5,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.41,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,14192409801.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.42,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12775519568.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.44,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12801045878.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.45,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12713043260.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.46,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12737825667.5,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.47,68.12235260009766,31.89554786682129,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,22.862998962402344,32.51089096069336,52.12540468147823,19.303168296813965,0.5230208039283752,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,11.275822639465332,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,160530710528.0,1890371328.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.1476281881332395,0.4673967957496643,931203392.0,59958257.735491075,7321786.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12810083144.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
10.49,67.81069946289062,32.184478759765625,0.37584127698625835,14.26866183749267,31.089757646833146,1.1346381489586617,23.265594482421875,31.800336837768555,52.12540468147823,19.303168296813965,0.5043438076972961,31.38606861659459,99.94512067522321,190.93634632655554,0.7440875257764544,0.2416179861341204,4.825871169567108,0.6304925680160522,544953737.1428572,1.8473337888717651,3.2698245772293637,38981644615.42857,67277828973.71429,4450827476.857142,161336967168.0,1899543296.0,40.3393474646977,545000000.0,0.11850640603474208,10952175.41294643,86.63970511300224,727232352.0,19084079.83482143,2296407.0714285714,562218843.4285715,1.147720456123352,0.4673967957496643,935915456.0,59958257.735491075,7258471.5,941307719.2767857,0.0590876415371894,105.0,2.0,6332.0,1.0,10.86788845062256,2713.0,12875913497.0,1920.0,4.0,73.0,71.0,69.0,65.0,90.0,54.0,90.0,545.0,2.0,31.018823385238647,2736.0,91.0,3.337644100189209
