Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
22.45,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20429073779.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.46,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20978655999.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.48,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20991761698.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.49,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20456116344.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.5,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,16899131676.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.52,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20467903003.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.53,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,21018328857.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.54,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,16918796036.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.56,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20487862752.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.57,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20497912986.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.59,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19674673733.333332,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.62,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20523143122.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.63,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19274236715.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.65,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,21075719634.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.67,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19714691325.666668,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.7,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20555685772.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.71,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19731820619.333332,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.73,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,16987356473.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.74,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,18787558260.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.76,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,17004971586.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.77,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,21131592674.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.79,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,17014152475.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.8,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19352387655.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.81,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,17030059180.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.84,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,18834382903.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.85,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,17046675878.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.87,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19382905719.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.88,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,18854100155.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.89,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20664369157.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.91,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,19396800352.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.93,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,18882271126.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.94,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,17084501058.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.96,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20707020923.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
22.99,8.564164161682129,145.0,2.0,6661.0,1.0,44.54441833496094,2503.0,20724705299.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,1.0,2.166998863220215
23.0,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,20724705299.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.02,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,18929496218.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.03,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,17120039367.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.05,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,19452105211.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.06,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,18952427069.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.07,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,21789674176.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.08,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,17145178211.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.09,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,17154638203.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.1,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,20787728522.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.12,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,21820362800.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.13,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,17174209089.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.14,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,21835997666.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.16,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,18997363291.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.17,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,21852246104.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.19,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,19963099566.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.21,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,21877388708.0,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.23,8.564164161682129,403.0,41.0,11649.0,1.0,44.54441833496094,2503.0,19549624458.5,2361.0,3.0,54.0,52.0,52.0,26.0,25.0,34.0,72.0,456.0,2.0,78.71451377868652,3196.0,1.0,72.0,2.166998863220215
23.24,8.584482192993164,1457.0,948.0,14443.0,2.0,40.39265060424805,2503.0,21900897935.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.26,8.584482192993164,1457.0,948.0,14443.0,2.0,40.39265060424805,2503.0,21912264271.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.27,8.584482192993164,1457.0,948.0,14443.0,2.0,40.39265060424805,2503.0,21391912688.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.28,2523.318359375,1457.0,948.0,14443.0,2.0,40.39265060424805,2503.0,21391912688.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.3,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21935167183.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.32,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21412441461.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.34,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19604334414.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.35,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21431354331.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.38,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21444910732.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.39,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19625926638.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.4,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17275535197.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.42,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,20073803934.333332,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.44,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17297692971.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.45,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19664095572.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.46,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21496018582.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.49,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17352472425.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.52,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21534476267.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.56,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19745120576.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.57,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21013847416.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.58,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17406541839.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.59,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,22113568974.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.62,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,22132497794.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.63,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17426451443.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.65,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17436031616.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.67,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17445863468.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.69,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17455394641.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.7,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19817335972.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.72,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17474605678.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.73,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21075237297.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.74,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19837967580.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.77,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17495557165.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.78,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,22209792387.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.8,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17503515814.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.81,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,20283518679.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.84,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19882261966.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.87,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,20309500645.333332,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.88,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17543127042.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.9,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17554005975.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.91,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21714477293.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.92,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17563914359.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.95,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,19369933754.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.97,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,17581684808.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.98,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,22314737494.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
23.99,8.58947467803955,145.0,2.0,6661.0,1.0,40.39265060424805,2503.0,21187966870.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.0,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,21187966870.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.01,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,17598738887.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.02,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,19968735938.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.05,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,22345480866.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.06,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,17625914200.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.07,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,22361056676.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.09,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,20004154398.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.1,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,19437187115.5,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.12,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,22386252324.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.13,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,17652132394.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.14,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,21249140084.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.16,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,22408477106.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.17,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,17667985365.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.2,8.58947467803955,403.0,41.0,11649.0,1.0,40.39265060424805,2503.0,21861387214.0,1651.0,3.0,53.0,49.0,50.0,27.0,28.0,29.0,72.0,456.0,2.0,80.45782446861267,3196.0,1.0,72.0,2.16904354095459
24.24,8.601154327392578,1457.0,948.0,14443.0,2.0,39.3588981628418,2503.0,20075686991.0,1651.0,3.0,51.0,49.0,51.0,25.0,28.0,29.0,72.0,456.0,2.0,81.08803629875183,3196.0,1.0,72.0,2.1690783500671387
24.27,8.601154327392578,1457.0,948.0,14443.0,2.0,39.3588981628418,2503.0,17717598773.0,1651.0,3.0,51.0,49.0,51.0,25.0,28.0,29.0,72.0,456.0,2.0,81.08803629875183,3196.0,1.0,72.0,2.1690783500671387
