Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time EFUs Working,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
23.64,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.682228088378906,8.060175895690918,9.387186050415039,2.9862805094037737,0.2959907948970794,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,63.26620101928711,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2552888064.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,593896384.0,66171969.14285714,1128403.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,22198932486.5,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.65,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.682228088378906,8.060175895690918,9.387186050415039,2.9862805094037737,0.2959907948970794,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,63.26620101928711,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2552888064.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,593896384.0,66171969.14285714,1128403.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,27688068957.5,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.68,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.682228088378906,8.060175895690918,9.387186050415039,2.9862805094037737,0.2959907948970794,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,63.26620101928711,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2552888064.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,593896384.0,66171969.14285714,1128403.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,27704323846.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.69,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.682228088378906,8.060175895690918,9.387186050415039,2.9862805094037737,0.2959907948970794,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,63.26620101928711,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2552888064.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,593896384.0,66171969.14285714,1128403.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,20521805216.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.7,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.682228088378906,8.060175895690918,9.387186050415039,2.9862805094037737,0.2959907948970794,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,63.26620101928711,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2552888064.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,593896384.0,66171969.14285714,1128403.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,23940991408.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.71,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,23940991408.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.72,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31496874411.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.73,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31506996134.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.75,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,27737419749.5,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.76,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31529821773.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.78,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,26045200732.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.8,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.530773639678955,8.109112739562988,9.387186050415039,2.9862805094037737,0.2782531976699829,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,71.66165924072266,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2637164800.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594409856.0,66171969.14285714,1136254.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,25360712033.666668,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.81,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,7.312527179718018,8.076584815979004,9.387186050415039,2.9862805094037737,0.3043728172779083,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.02731323242188,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2603218176.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,652137280.0,66171969.14285714,1225689.5,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31562487766.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.83,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,7.312527179718018,8.076584815979004,9.387186050415039,2.9862805094037737,0.3043728172779083,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.02731323242188,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2603218176.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,652137280.0,66171969.14285714,1225689.5,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31573150493.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.84,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,7.312527179718018,8.076584815979004,9.387186050415039,2.9862805094037737,0.3043728172779083,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.02731323242188,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2603218176.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,652137280.0,66171969.14285714,1225689.5,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,27782793323.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.87,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,7.312527179718018,8.076584815979004,9.387186050415039,2.9862805094037737,0.3043728172779083,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.02731323242188,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2603218176.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,652137280.0,66171969.14285714,1225689.5,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,20584531193.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.88,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,7.312527179718018,8.076584815979004,9.387186050415039,2.9862805094037737,0.3043728172779083,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.02731323242188,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2603218176.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,652137280.0,66171969.14285714,1225689.5,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,24008293394.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.9,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,7.312527179718018,8.076584815979004,9.387186050415039,2.9862805094037737,0.3043728172779083,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.02731323242188,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2603218176.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,652137280.0,66171969.14285714,1225689.5,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,20596057315.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.91,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.838971614837647,8.084383010864258,9.387186050415039,2.9862805094037737,0.3008909225463867,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.6292953491211,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2581846784.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,618973568.0,66171969.14285714,1177162.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,27816126008.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.93,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.838971614837647,8.084383010864258,9.387186050415039,2.9862805094037737,0.3008909225463867,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.6292953491211,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2581846784.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,618973568.0,66171969.14285714,1177162.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,26117023026.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.94,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.838971614837647,8.084383010864258,9.387186050415039,2.9862805094037737,0.3008909225463867,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.6292953491211,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2581846784.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,618973568.0,66171969.14285714,1177162.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31635050565.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
23.96,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.838971614837647,8.084383010864258,9.387186050415039,2.9862805094037737,0.3008909225463867,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.6292953491211,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2581846784.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,618973568.0,66171969.14285714,1177162.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31646503895.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.0,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.838971614837647,8.084383010864258,9.387186050415039,2.9862805094037737,0.3008909225463867,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,67.6292953491211,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2581846784.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,618973568.0,66171969.14285714,1177162.125,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,27864495852.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.01,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,26167456405.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.02,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,24090719188.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.04,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,26181353632.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.05,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2047.0,31701791440.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.06,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,8.63991928100586,104.0,2.0,6330.0,1.0,25.305883407592773,2047.0,31701791440.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.07,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,8.63991928100586,104.0,2.0,6330.0,1.0,25.305883407592773,2047.0,20687159981.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
24.08,24.743222372872488,18.488824026925222,0.019392330731664385,0.6972521373203823,22.38170405796596,34.1246588570731,0.0745145148996796,6.872788906097412,8.063232421875,9.387186050415039,2.9862805094037737,0.284764677286148,-1.0,62.20393807547433,120.86622619628906,0.4561105796269008,0.1814977994986943,2.3912333079746793,64.83827209472656,545017069.7142857,-1.0,-1.0,-1.0,76663169024.0,5214661632.0,-1.0,2510356224.0,68.76508385794503,545000000.0,0.11824508649962288,11265891.42857143,99.01277814592633,782949613.7142857,22816541.714285713,1413473.9107142857,648010770.2857143,-1.0,0.30858841112681795,594149952.0,66171969.14285714,1135387.375,935479726.6852678,8.63991928100586,104.0,2.0,6330.0,1.0,25.305883407592773,2047.0,31712448827.0,2361.0,3.0,53.0,56.0,53.0,20.0,35.0,27.0,72.0,456.0,2.0,81.11492991447449,2736.0,71.0,2.1680681705474854
