Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.1,24.766565958658855,25.334910074869793,0.43441943327585864,0.7655453085899353,21.202731768290203,32.94324493408203,35.65202713012695,0.11401847625772156,10.318035125732422,10.065203189849854,34.263326009114586,9.53698762257894,47.07554244995117,2.9244571129480996,0.2016074558099111,-1.0,75.24058532714844,177.17524210611978,0.5209837059179941,0.16064885755379993,3.5238703886667886,0.20648877819379172,544940981.3333334,-1.0,3.143331607182821,61035600554.666664,91096410794.66667,-1.0,-1.0,1974589952.0,60.68070125579834,545000000.0,0.11940884590148922,10267277.833333334,147.18236796061197,915965610.6666666,20135728.666666668,1738395.6458333333,746027349.3333334,0.5174338221549988,0.41736509402592975,1645229141.3333333,75490616.0,10854841.833333334,1082537041.3489583,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.11,0.3193504129137312,28.252078465053014,0.43441943327585864,0.32106663073812214,9.465339239154543,10.470786026545934,16.391801987375533,0.10807699390820093,0.8820822544928107,2.5449886322021484,10.634515762329102,0.8379864181791034,28.521426609584264,14.335715888334173,0.05694535161767684,-1.0,21.848087038312638,43892.45455496652,1.607679843902588,0.0030974043267113713,4.715377535138812,0.18403467110225133,544968548.5714285,-1.0,0.6672274725777763,4278444873.142857,2459127222.857143,-1.0,-1.0,297860955.4285714,53.79531867163522,545000000.0,0.01877854318757141,1955004.8153250557,99.75714111328125,73422570.69642857,4371947.3818359375,225077.484375,25235890.85714286,0.26324348790305,0.41736509402592975,321524650.47377235,21772172.37611607,2593457.85811942,113798057.36607143,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.12,24.95106996808733,32.19409452165876,0.15829406465802873,0.7816145249775478,12.039788927350726,32.178979941776824,44.86711229596819,0.031855308151404756,12.356727259499687,10.427621841430664,33.3227094241551,9.415937968662806,55.31412397112165,1.8287323005497456,0.25771443332944594,-1.0,77.8193119594029,43981.72448512486,1.5416595935821533,0.16856808747564042,5.238527979169573,0.18403467110225133,544969581.7142857,-1.0,3.5453310694013322,56547360402.28571,86564821869.71428,-1.0,-1.0,1793640265.142857,56.501868792942595,545000000.0,0.13178580573626925,7774870.785818918,99.75714111328125,837023437.5022322,14685679.929129465,1490009.5066964286,716403040.0,0.5916279213769096,0.5844588705471584,1248440444.5731027,51674649.14620536,7704482.500837053,1105348850.171875,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.13,40.0495491027832,45.3858585357666,0.596912403901418,1.2957838587462902,40.26815923055013,48.09583695729574,56.610157092412315,0.7615627592216091,16.308316151301067,15.720637957255045,50.44063957532247,14.221743849416574,78.19990921020508,21.800089220205944,0.3686388085285823,-1.0,137.7020009358724,51334.13064956665,2.0975057184696198,0.3018691639105479,7.822020689646403,0.29848650097846985,544984137.1428572,-1.0,5.3970339099566145,72220611285.33333,111144710144.0,-1.0,-1.0,2294999264.0,18.51779516537984,545000000.0,0.20290693144003547,15180104.283284506,114.74922180175781,1170130954.6666667,26120291.983072918,3449772.8489583335,922958242.6666666,0.9167845646540324,0.8429409762223562,2220381277.8658853,92294255.73177083,14633594.349609375,1467631002.6666667,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.14,17.529335566929408,11.16413824898856,0.0008985133442495429,0.5518962144851685,14.959814889090401,19.59327588762556,22.287797110421316,0.010274432000837141,6.997955867222378,5.880342483520508,20.460405622209823,5.943314961024693,26.461654663085938,2.1097738402230397,0.4764833790915354,-1.0,41.85660661969866,74.64079284667969,0.30551276888166157,0.10847511036055428,1.628208909715925,0.29848650097846985,544982570.6666666,-1.0,1.648536545889718,29616055442.285713,51265044480.0,-1.0,-1.0,986935296.0,78.21651812962124,545000000.0,0.08123813356672015,8124536.857142857,114.74922180175781,523141339.4285714,16675681.142857144,982889.2857142857,420800658.28571427,0.30253614698137554,0.17654946872166224,1322405595.4285715,49538793.14285714,8687728.857142856,517531755.15178573,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.15,15.932054247174944,12.438616071428571,0.41699327741350445,0.1152745144707816,4.828721182686942,21.691564287458146,24.579626900809153,0.0035324688069522285,7.919657026018415,7.754230771745954,22.339127676827566,6.45340701511928,27.72016143798828,0.8512666055134365,0.08648330957761832,-1.0,57.6231689453125,139.17762974330358,0.21488629494394576,0.1125034477029528,2.7389398302350725,0.29848650097846985,544995273.1428572,-1.0,2.5875156947544644,26895878436.57143,38001740068.57143,-1.0,-1.0,693900580.5714285,80.0956254686628,545000000.0,0.07059372322899955,2475550.3928571427,114.74922180175781,340383131.4285714,4383490.357142857,604479.8392857143,300350592.0,0.29477667808532715,0.46730470657348633,428306861.71428573,16987869.14285714,2324836.3035714286,571853687.5290178,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.16,33.00811495099749,24.501344408307755,0.5408202920641219,1.3131484985351562,20.562070029122488,40.6410893031529,46.296980721609934,0.054568174428173445,14.804169518607003,13.544315610613141,42.24013301304409,12.362468991960798,53.711581638881135,3.431275946753366,0.2860420287719795,-1.0,95.82209123883929,201.19414847237724,0.5260788031986782,0.2391299647944314,5.125020572117397,0.29848650097846985,544983250.2857143,-1.0,4.104212556566511,59330567021.71429,92710989238.85715,-1.0,-1.0,1743320576.0,58.05867031642369,545000000.0,0.15765168411391123,10753622.42857143,114.74922180175781,892652150.8571428,21190625.785714287,1643299.9464285714,750800576.0,0.6014311824526105,0.574352639062064,1785483995.4285715,66657332.571428575,11088867.17857143,1156128460.5379465,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.17,33.569689069475444,23.58370590209961,0.6446526391165597,1.1381915667360383,20.53884996686663,41.01039559500558,46.991651262555806,0.10419424370463402,14.88115474155971,13.518454415457589,42.52459389822824,12.303131103515625,53.991319928850444,3.1515369585582187,0.3016305012362344,-1.0,98.41214861188617,206.29484122140067,0.5415979623794556,0.22494343774659292,7.776647686958313,0.29848650097846985,545008676.5714285,-1.0,4.247154985155378,61552226889.14286,95435077339.42857,-1.0,-1.0,1790322285.7142856,58.59258815220424,545000000.0,0.15401346555777956,10874877.142857144,114.74922180175781,913467849.1428572,21419827.785714287,1915135.7142857143,768002779.4285715,0.59915292263031,0.594967748437609,1811168621.7142856,67495729.14285715,11210046.17857143,1187661715.3816965,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.18,8.840239933558873,5.445474352155413,0.6446526391165597,0.3282074247087751,7.420130048479352,9.838993617466517,11.322176252092634,0.03761199968201773,3.6056739262172153,2.859227316720145,10.209027971540179,2.944837025233678,13.382201058523993,0.9035131590706962,0.07194265297480992,-1.0,21.396538870675222,43.844591413225444,0.1464973177228655,0.05549167309488568,0.7739835466657367,0.29848650097846985,545001554.2857143,-1.0,0.8390111242021833,18458387602.285713,32021097910.857143,-1.0,-1.0,621986889.1428572,89.59843008858817,545000000.0,0.04346113545554024,4251113.142857143,114.74922180175781,321222692.5714286,8401351.42857143,384047.60714285716,265572224.0,0.1495809555053711,0.08942472083227974,678541312.0,23618928.0,4359436.857142857,400783849.64508927,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.19,26.997244834899902,21.34361171722412,2.4548656940460205,0.28771570324897766,11.289398193359375,37.5108585357666,39.032920837402344,0.09853514633141454,11.796082019805908,13.199543952941895,37.927560806274414,10.808979034423828,48.57735633850098,1.422643542289734,0.19811444217339155,-1.0,39.51129150390625,255.3494873046875,0.26777313719503576,0.17489805817604062,1.5761388540267944,0.29848650097846985,544970160.0,-1.0,1.6465061902999878,31603166976.0,46726637568.0,-1.0,-1.0,861870808.0,64.76554775238037,545000000.0,0.1248771101236343,5004384.640625,114.74922180175781,438526142.0,9849736.920043945,1066076.7919921875,372787464.0,0.49720095098018646,0.21114419400691986,852956992.0,32664010.0,5182295.920043945,588198344.8164062,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.2,24.983551570347377,17.87359128679548,2.4548656940460205,13.569215914833226,33.52478681291853,35.82716247013637,36.09684930528913,0.04284465954905107,10.750240870884486,10.372988292149135,37.52943434034075,11.083954504558019,53.87247358049665,17.556097711835587,0.5055789652147463,-1.0,92.52024514334542,179.64266967773438,0.8236933861460004,0.16853518996919906,3.5310199090412686,0.17777038472039358,544967012.5714285,-1.0,2.827826759644917,59601166363.42857,92851266706.28572,-1.0,-1.0,1746332954.9285715,40.35011070115225,545000000.0,0.11461765425545829,13350844.895368304,96.08151681082589,954312745.1428572,23262920.129464287,2662049.0714285714,751607387.4285715,0.44862914085388184,0.3517963630812509,1994654617.857143,77480094.2890625,12962266.808035715,1203320082.9754465,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.21,19.64512316385905,14.523849487304688,2.4548656940460205,0.6153124570846558,18.240617752075195,22.724908192952473,25.64669672648112,0.12481643507877986,8.460579554239908,7.223373095194499,23.817137400309246,7.275376319885254,30.473504384358723,2.8598293463389077,0.33311312397321063,-1.0,49.62583923339844,80.80360158284505,0.3565228382746379,0.14676672716935477,1.8342943986256917,0.17777038472039358,544976629.3333334,-1.0,1.944713830947876,32678076416.0,55799237290.666664,-1.0,-1.0,1039245162.6666666,75.0038324991862,545000000.0,0.09623983005682628,9487574.666666666,96.08151681082589,604638293.3333334,19419751.333333332,1234250.2083333333,492970922.6666667,0.3551982045173645,0.20304702719052634,1568724224.0,55784914.666666664,10141352.333333334,593730717.8072916,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.22,10.027524669965109,23.02293332417806,0.3772590160369873,0.16799033184846243,4.351943160096804,21.24768575032552,20.685609181722004,0.04946798520783582,4.554067989190419,7.252998034159343,21.813737233479817,3.917027235031128,32.77690760294596,0.5564246873060862,0.0764923517902692,-1.0,30.190788110097248,167.61847941080728,0.4912083347638448,0.06287102649609247,5.262383619944255,0.13093089063962302,545019808.0,-1.0,1.3116881847381592,29044988586.666668,38863321600.0,-1.0,-1.0,798805941.3333334,72.46068040529887,545000000.0,0.04147745893957713,2428705.6875,39.33233388264974,332114367.16276044,4149719.6041666665,902124.3229166666,274550266.3333333,0.3121215303738912,0.20926137765248617,383270381.0,24710655.333333332,2446548.7916666665,554382071.1744791,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.23,25.7292058467865,31.95568357195173,0.43482651880809237,0.6674149036407471,19.608486448015487,37.18956756591797,38.921351841517854,0.17896355342652112,10.169124586241585,12.145036697387695,38.62319128853934,9.39709290436336,53.971483503069194,3.1713736908776418,0.3595163013253893,-1.0,68.73303515570504,207.55606951032365,0.7253577028002057,0.18333844840526578,5.192610536302839,0.19479404176984513,544869046.8571428,-1.0,2.807804584503174,46988834230.85714,70470093531.42857,-1.0,-1.0,1401332635.4285715,53.79285321916853,545000000.0,0.12182974369664276,8613718.375,67.95149666922433,685408998.8571428,16851021.82142857,1455452.5892857143,555204682.8571428,0.5787897961480277,0.3572709219796317,1385160820.857143,58789673.71428572,9114438.785714285,866573464.7165178,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.24,32.83436660766601,27.358319091796876,0.2870097160339355,0.8848285913467407,26.86158905029297,41.70603942871094,46.45163116455078,0.05765750557184218,14.532257080078125,12.698338317871094,43.33488464355469,12.68304443359375,56.46799163818359,3.5320075511932374,0.38004767149686813,-1.0,93.66935729980469,208.69061889648438,0.6106070637702942,0.22399402260780335,3.6483461380004885,0.12408554553985596,544974566.4,-1.0,3.861628532409668,57647860940.8,92632208179.2,-1.0,-1.0,1839814041.6,55.19829902648926,545000000.0,0.15798519551753998,12011951.2,60.37166137695313,942601958.4,24109095.6,2135490.75,795459724.8,0.6293112397193908,0.48480647802352905,2016044185.6,74672639.2,12614615.0,1124788020.728125,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.25,10.672777533531189,22.660556157430012,0.2870097160339355,0.4246174246072769,8.714868689576784,19.857208251953125,18.406606674194336,0.17339061697324118,3.9716745714346566,6.157346089680989,20.461957295735676,3.6670966347058607,32.24014536539713,1.0931887676318486,0.08283261706431706,-1.0,26.051064332326252,147.84992472330728,0.5076390703519186,0.06852489958206812,4.891177177429199,0.26435383160909015,544911786.6666666,-1.0,0.9771483739217123,22973758805.333332,35045233834.666664,-1.0,-1.0,768461962.6666666,71.65465593338013,545000000.0,0.05170703159334758,4544262.979166667,106.83509318033855,359822754.6666667,8763675.229166666,825581.0625,274672278.0,0.3149808247884115,0.10427933931350708,688860083.6666666,36205609.333333336,4906274.958333333,433865802.68098956,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.26,12.939916104078293,36.9202766418457,1.1310886144638062,0.39647815376520157,11.147820159792898,30.886672616004944,36.53322207927704,0.032630420289933654,6.536786586046219,9.756256580352783,32.02275097370148,5.6368569135665885,48.69738006591797,26.302619695663452,0.2699480354785919,-1.0,42.8860467672348,380.810791015625,1.2690781950950623,0.08985346928238867,13.425182819366457,0.16148275136947632,544943008.0,-1.0,1.6449024677276611,35836780032.0,47284787456.0,-1.0,-1.0,1126207072.0,33.7265841960907,545000000.0,0.059729035594500574,4986531.609375,77.80587768554688,470773862.0,9492993.8125,1277851.546875,368659661.375,0.4707821905612945,0.210945725440979,794408344.0,47139332.5,5507250.40625,602392118.5390625,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.27,30.730893707275392,29.269106292724608,1.1310886144638062,0.6231628756970167,30.362779235839845,40.55546646118164,35.790320587158206,0.01854273574426768,10.376773834228516,13.656494140625,42.052101135253906,11.735433959960938,55.887576293945315,4.112423992156982,0.28044934570789337,-1.0,89.11001281738281,212.055859375,0.6036768555641174,0.20681726336479186,3.958305835723877,0.3699942469596863,544922304.0,-1.0,3.426095390319824,60654832844.8,88861856563.2,-1.0,-1.0,1857294336.0,51.09110298156738,545000000.0,0.1442320764064789,11460089.0,132.6982391357422,904364236.8,20619548.8,2705285.25,710121331.2,0.6194081783294677,0.4396264374256134,1750189004.8,80912006.4,11643161.0,1132566911.334375,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.28,23.7350583757673,47.69351305280413,1.1310886144638062,6.04945407894307,25.465502057756698,32.03712715421404,43.875092370169504,0.5374974717519113,11.164714779172625,10.3663877759661,33.121085098811555,8.837827137538365,69.21496255057198,2.213608281952994,0.24166018409388407,-1.0,65.54252105099815,38960.19137573242,4.735010181154523,0.15904940026147024,42.787889889308374,0.18251284531184606,544966162.2857143,-1.0,2.7001101630074635,61754999435.42857,92261606546.28572,-1.0,-1.0,1993637526.857143,41.432856287275044,545000000.0,0.14300228655338287,10644961.607648578,92.63045828683036,922090518.0,20791773.539899554,2118967.7042410714,754042445.4285715,0.7294133901596069,0.3433689389910017,1733615716.6849887,74581795.05580357,11202254.448939731,1109785892.9776785,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.29,0.37257548173268634,32.960758209228516,1.1310886144638062,0.3574566628251757,7.696712617363248,9.657301505406698,24.37424632481166,0.06656935584032907,4.059643924236298,5.491452080862863,9.8089808622996,0.2781362334887187,33.27488708496094,0.05844652093946931,0.10559718843017304,-1.0,22.62624386378697,43932.030818394254,1.5821775879178728,0.0036136383811632665,4.636042277018229,0.13704410195350647,544955254.8571428,-1.0,2.7001101630074635,19761241417.142857,28933869275.42857,-1.0,-1.0,804267529.1428572,53.08662591661726,545000000.0,0.062196188539798754,4146799.129813058,58.646728515625,65811271.75,8224540.890625,268602.4635416667,30460692.666666668,0.4156467744282314,0.08942684105464391,646950379.219866,12670626.1796875,4602186.82421875,116869070.81770833,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.3,28.54740173476083,42.97525569370815,0.4812613555363246,0.32472582161426544,14.330039486289024,46.61604036603655,46.32950083414713,0.01798109694694475,13.655695329109827,12.648397525151571,48.209307534354075,11.84562177317483,68.7309079851423,2.6976631534551934,0.23115193160871664,-1.0,54.874462296565376,429.9761149088542,0.7051910174389681,0.20436778451715193,6.23061420236315,0.2050019076892308,544968266.6666666,-1.0,2.7811106273106168,55072134485.333336,79851421525.33333,-1.0,-1.0,1774866400.0,49.63703076044718,545000000.0,0.11826164997182785,8210444.020833333,83.49408612932477,1327545510.857143,15705124.006510416,2136707.9285714286,1146706605.7142856,0.6591967244942983,0.3063490092754364,1340701565.048177,73824277.22544643,8529852.676432291,1223096560.7723215,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.31,27.565122961997986,39.10154406229655,0.4812613555363246,0.7032073189814886,22.5118906100591,43.73563702901205,45.29340680440267,0.08750128527753982,12.316315750281015,14.344183286031088,45.23675282796224,10.673751384019852,63.93376922607422,2.732898106177648,0.2659800623854001,-1.0,79.61065793037415,260.5980987548828,0.8538087606430054,0.1878319081539909,6.95739730199178,0.23128190636634827,544944074.6666666,-1.0,3.243433872858683,71785151829.33333,107526690304.0,-1.0,-1.0,2292054378.6666665,47.04052130381266,545000000.0,0.13038325527062017,12400275.5,115.12801615397136,1060102826.6666666,24224955.416666668,2328116.5208333335,866633462.0,0.6733139256636301,0.4105699062347412,2020331324.0,86626466.66666667,13037583.708333334,1356370925.1302083,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.32,14.441397530691964,14.263139997209821,0.10866737365722656,0.539063538823809,15.34712164742606,18.207193647112167,20.7222170148577,0.14593840071133204,6.277856009347098,5.093183108738491,19.037030901227677,5.626113619123187,26.42929404122489,2.142134053366525,0.19239899516105652,-1.0,42.578726632254465,90.80446951729911,0.30638110637664795,0.09591740795544215,1.5962768282209123,0.09275703770773751,544986176.0,-1.0,1.6758163997105189,28397030838.857143,48243568054.85714,-1.0,-1.0,1100337810.2857144,77.74086162022182,545000000.0,0.0737541615962982,7735489.714285715,49.268162318638396,527381796.5714286,15858797.714285715,1357504.642857143,428885321.14285713,0.299527679170881,0.17862115587506974,1283201243.4285715,46285792.0,8284554.571428572,513057378.4151786,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.33,31.086148398263113,25.87663541521345,0.2726800739765167,0.13812281297785894,19.63940484183175,23.126015322549,34.382178579057964,0.09537302383354732,8.550469264388084,7.378586632864816,23.670712334769114,6.175037662897791,41.95661054338728,15.186246811811413,0.2907853105238506,-1.0,76.47076198032924,45332.321053641186,1.5179007393973214,0.10680168441363744,3.3381146022251675,0.11063721350261144,544976310.8571428,-1.0,2.9307276351111278,27179267181.714287,37819469238.85714,-1.0,-1.0,890306281.1428572,53.82915810176304,545000000.0,0.10778218507766722,4983472.164620535,44.131439208984375,377762928.0,6335755.15234375,1237522.875,306015908.5714286,0.5807414395468575,0.5425701226506915,603065784.3482143,28125147.839285713,4077006.816964286,619791878.5736607,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.34,24.98452377319336,17.824469430106028,0.5374360425131661,1.0680938788822718,22.058626447405135,33.76939174107143,36.8024788584028,0.06074766772508154,11.543868746076312,10.604708535330635,35.008423124040874,10.11740391595023,42.81650447845459,14.3263532774789,0.22536443094057695,-1.0,98.58114624023438,174.3783094542367,0.5721706662859235,0.16761175649506704,5.06781986781529,0.08706622464316231,544955236.5714285,-1.0,4.267507212502616,61438507620.57143,94880511707.42857,-1.0,-1.0,1778883971.7857144,55.175041948046,545000000.0,0.11354831925460271,10866835.214285715,47.619049072265625,938284603.4285715,21404411.714285713,2145172.8571428573,756588233.1428572,0.4483482667378017,0.6013602614402771,1807541741.7142856,67147390.85714285,11207105.642857144,1204335510.7544644,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.35,25.91976547241211,26.733693440755207,0.2514135241508484,0.7847723364830017,23.490078608194988,33.94555346171061,38.13023440043131,0.04874560112754502,12.473838170369467,13.115588188171387,35.68171183268229,11.303109804789225,44.72275924682617,5.277239878972372,0.5770639826854069,-1.0,78.54675038655598,129.69698778788248,0.5306638677914938,0.2714649389187495,3.1318222681681314,0.08706622464316231,545042517.3333334,-1.0,3.255887269973755,51630646272.0,84700636501.33333,-1.0,-1.0,1591932885.3333333,61.492118994394936,545000000.0,0.13821394989887872,11883156.0,47.619049072265625,846684746.6666666,24150167.333333332,2339450.4479166665,700999637.3333334,0.5491284926732382,0.41098057727018994,2007961344.0,72434537.33333333,12640582.333333334,961310884.2864584,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
0.36,8.579851150512695,7.417619069417319,0.8545308907826742,0.34647977352142334,11.20119603474935,16.170092900594074,20.564538955688477,0.006407968234270783,3.901329676310221,5.076999664306641,16.40416971842448,4.521403710047404,16.61308415730794,16.720249791940052,0.01510307068626085,-1.0,69.04479726155598,112.339599609375,0.24510396271944046,0.06075770159562429,0.8707392662763596,0.08706622464316231,544970240.0,-1.0,2.126787265141805,12864965290.666666,15495847936.0,-1.0,-1.0,281078848.0,72.91580375035603,545000000.0,0.04008436948060989,1537383.7083333333,47.619049072265625,120188142.66666667,2988350.7708333335,62317.229166666664,103847499.25,0.16576040784517923,0.1890869736671448,269646352.0,7424909.162760417,1544390.1145833333,280742189.69401044,0.2610395848751068,107.0,2.0,6332.0,1.0,17.84322166442871,2556.0,5784682746.0,1920.0,3.0,56.0,55.0,66.0,46.0,37.0,36.0,72.0,545.0,2.0,18.286125361919403,0.1869789958000183,2736.0,3.0,64.0,2.2245891094207764
