time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
18.003,,5463000,1243000,1354000,1451000,105000,6765000,0,5000,11000,215000,68000,65000,2367000,5357000,7724000,25000000,122,119.3,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
18.203,,5463000,1287000,1615000,1250000,105000,6765000,0,5000,4000,218000,68000,65000,2388000,5693000,8081000,25000000,122,119.3,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
18.404,,5615000,1353000,1362000,1713000,105000,6765000,0,5000,11000,218000,68000,65000,2364000,6228000,8592000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
18.604,,5615000,1376000,1315000,968000,105000,6747000,0,5000,11000,218000,68000,65000,2399000,6449000,8848000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
18.803,,5615000,1176000,1458000,2076000,105000,6747000,0,5000,11000,236000,68000,65000,2466000,4691000,7157000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
19.003,,5652000,1243000,1449000,1391000,105000,6747000,0,5000,11000,236000,68000,65000,2424000,5801000,8225000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.55,121.2116,117.725
19.203,,5652000,1118000,1710000,1160000,105000,6749000,0,5000,4000,236000,68000,65000,2339000,8518000,10857000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.55,121.2116,117.725
19.403,,5652000,1184000,1686000,1331000,105000,6749000,0,5000,4000,222000,68000,65000,2336000,7478000,9814000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.55,121.2116,117.725
19.605,,5633000,1353000,1362000,1693000,105000,6749000,0,5000,11000,222000,68000,65000,2520000,4375000,6895000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.55,121.2116,117.725
19.803,,5633000,1140000,1458000,1584000,105000,6714000,0,5000,11000,222000,68000,65000,2356000,7198000,9554000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.55,121.2116,117.725
20.004,,5633000,1184000,1315000,1895000,105000,6714000,0,5000,11000,247000,68000,65000,2367000,4673000,7040000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
20.204,,5594000,1118000,1315000,1562000,105000,6723000,10000,76000,0,247000,68000,65000,2374000,6326000,8700000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
20.404,,5594000,1140000,1473000,1189000,105000,6723000,0,32000,4000,247000,68000,65000,2371000,8763000,11134000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
20.604,,5594000,1296000,1339000,1089000,105000,6723000,0,32000,4000,218000,68000,65000,2423000,4950000,7373000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
20.804,,5630000,1110000,1259000,1035000,105000,6740000,0,32000,4000,218000,68000,65000,2427000,6722000,9149000,25000000,122,118.85,96.98,114.8,120.3116,118.175,112.4366,121.2116,117.725
21.004,,5630000,1531000,1639000,2804000,5015000,6740000,0,5000,11000,218000,68000,65000,2407000,6061000,8468000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.2116,117.725
21.204,,5630000,1132000,1315000,2933000,838000,6740000,0,5000,4000,248000,70000,65000,2419000,6016000,8435000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.2116,117.725
21.404,,5658000,1207000,1315000,992000,2395000,6678000,0,5000,7000,248000,68000,65000,2437000,5112000,7549000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.2116,117.725
21.604,,5658000,1110000,1267000,1520000,838000,6678000,0,5000,7000,248000,68000,65000,2404000,5121000,7525000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.2116,117.725
21.804,,5560000,1251000,1339000,1129000,838000,6678000,0,5000,7000,232000,68000,65000,2391000,5279000,7670000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.2116,117.725
22.004,,5560000,1243000,1315000,1349000,838000,6645000,129000,645000,0,232000,86000,65000,2405000,5055000,7460000,25000000,122,118.85,96.98,114.6866,120.3116,118.175,112.4366,121.1,117.725
