Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.16,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,5286190310.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.17,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,4617202073.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.18,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,5341865409.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.19,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,5368000330.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.2,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6084499202.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.21,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6113037851.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.22,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,4731838605.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.23,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6064851333.666667,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.24,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6170826987.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.25,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6199872561.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.26,1.176735520362854,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6229075326.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.28,2523.318359375,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6258361178.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.29,2523.318359375,1077.0,451.0,12214.0,6.0,22.78905487060547,3121.0,6286294325.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.3,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6314835938.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.31,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6343645142.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.33,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6372694587.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.34,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6401893583.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.35,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6431136035.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.36,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6460449842.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.38,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4836435256.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.39,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4875532967.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.4,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4895891723.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.41,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4840491915.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.43,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4943402151.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.44,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4878221226.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.45,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4900438056.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.46,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4925009463.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.47,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4966620268.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.48,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4951180460.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.49,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5000896793.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.5,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,4978689600.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.51,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6599595379.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.52,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6622498511.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.54,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6651154190.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.55,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6680094358.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.56,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5058086584.5,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.58,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5070039135.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.59,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6730230221.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.6,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6751018943.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.61,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6774638609.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.62,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6800162059.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.63,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6826949437.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.64,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6854832303.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.65,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6883202315.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.67,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6028816026.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.68,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6941038172.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.69,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6967359615.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.7,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6994941970.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.72,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7023114140.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.73,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7051803889.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.74,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7080718332.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.75,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7109815278.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.77,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7139034494.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.78,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7168305306.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.79,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7195686780.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.8,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7223718009.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.82,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7252301359.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.83,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7281154858.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.84,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7310229939.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.85,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7339437289.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.87,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7368723836.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.88,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5276557043.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.89,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,6361023581.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.91,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5335644363.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.92,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5365866291.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.93,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5386390045.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.94,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5408709461.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.95,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7451667864.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.96,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,7478664879.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
7.98,0.1277029365301132,144.0,2.0,6661.0,1.0,22.78905487060547,3121.0,5383388939.0,1920.0,4.0,55.0,57.0,59.0,33.0,40.0,34.0,90.0,545.0,3.0,27.243977785110477,2736.0,6.0,2.479231357574463
8.0,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,6498584926.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.01,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5486017084.5,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.02,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5516692135.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.03,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5540634724.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.04,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5566380042.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.06,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5593312480.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.07,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5621267501.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.08,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,7621961594.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.09,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5649688655.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.1,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5672981837.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.11,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5698247382.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.14,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5751834460.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.15,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5778334427.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.16,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5806026547.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.17,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,7733849136.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.19,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5859305373.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.2,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,6678279460.5,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.21,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5908910938.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.22,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,7821698203.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.24,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,5961721196.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.25,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,8017496914.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.26,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,6011427985.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.27,0.1277029365301132,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,6037155818.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.28,2523.318359375,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,6037155818.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.29,2523.318359375,1077.0,451.0,12214.0,4.0,27.631208419799805,3121.0,7937871959.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,16.0,3.3092145919799805
8.3,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,7014740329.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.31,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,7992151745.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.32,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,5729865638.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.33,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,5755331114.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.35,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,5782077787.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.36,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,5809061302.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.38,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,5836813170.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.39,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,6137692962.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.4,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,6162045670.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.41,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8075970254.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.42,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,6183957855.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.43,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8106060899.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.44,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8133175740.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.45,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8161031970.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.46,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,6061330259.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.47,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8189523814.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.48,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8215511421.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.49,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8242624294.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
8.5,2523.318359375,144.0,2.0,6661.0,1.0,27.631208419799805,3121.0,8270483587.0,1920.0,4.0,80.0,77.0,77.0,66.0,69.0,81.0,90.0,545.0,2.0,32.465362548828125,2736.0,6.0,3.3092145919799805
