Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.36,0.899902920637812,21.860071999686106,0.1174488751483815,12.992535863603864,15.580316543579102,0.5987309092389685,-1.0,101.30722481863839,181.24648911612374,0.5598526511873517,0.3230224549770355,4.9401819705963135,0.16242152824997902,545017654.8571428,-1.0,4.473947048187256,63984410477.71429,92544609280.0,6321379108.571428,116578093494.85715,1708469492.5714285,56.190265383039204,545000000.0,0.16507751601082937,10464469.57142857,87.27656936645508,878397056.0,20586113.285714287,1826800.3482142857,738713588.5714285,-1.0,0.6369040523256574,1772008356.5714285,63661376.0,10787527.857142856,1195038660.140625,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.37,0.5455389235700879,19.63368797302246,0.10795092439678097,16.523096902029856,11.00805333682469,0.38150772851492676,-1.0,68.14534432547433,255.44246128627233,0.45015493993248257,0.19813538023403712,2.534477506365095,0.16242152824997902,544909787.4285715,-1.0,2.8363183566502164,61567065380.57143,89856737572.57143,6119843894.857142,112615280932.57143,1664153316.5714285,61.70824268886021,545000000.0,0.17543005091803415,10591637.723214285,87.27656936645508,1224239890.2857144,20950516.22098214,1948161.627232143,1071587712.0,-1.0,0.353484570980072,1794007698.2857144,64533669.71428572,10979631.792410715,1155962834.4799106,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.38,15.165023546665907,25.71279525756836,0.10628633697827657,3.8555123011271153,3.4751688639322915,0.28713316811869544,-1.0,53.964024225870766,114.69332885742188,0.6331357459227244,0.069186399380366,2.0115179320176444,0.19699610769748688,544941002.6666666,-1.0,1.058740754922231,22324473616.0,35039352149.333336,2324183430.3333335,42168332266.666664,666873148.9166666,54.945405423641205,545000000.0,0.056149110198020935,7494142.447916667,107.72598775227864,425122245.3333333,11612459.055989584,1216349.5416666667,298082112.0,-1.0,0.10574459036191304,992547041.0,37143092.20377604,6864732.90234375,492887755.6380208,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.39,0.22064651548862457,10.374094247817993,0.03602454625070094,8.099993348121643,8.692840814590454,0.21040710201486945,-1.0,40.65031433105469,183.69840240478516,0.26143450243398547,0.12768484758479254,1.80379547391619,0.19699610769748688,545111224.0,-1.0,1.728045403957367,40736863488.0,57095035136.0,3953384240.0,73237768448.0,1041023856.0,73.82250690460205,545000000.0,0.10108045488595963,6040958.21484375,107.72598775227864,602051524.5714285,11881249.666381836,1313206.6205357143,508793390.5714286,-1.0,0.22985143214464188,1045343520.0,45246948.571428575,6255425.166381836,836392289.9955357,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.4,0.6161399657527605,22.84657859802246,0.43602795402208966,13.796814600626627,12.441424051920572,0.30146392186482746,-1.0,79.49161529541016,157.42807006835938,0.5160272121429443,0.1723249852657318,2.613703625542777,0.19699610769748688,544537664.0,-1.0,3.3085532983144126,65783081642.666664,95110269610.66667,6514455722.666667,119852673706.66667,1753310037.3333333,63.73892911275228,545000000.0,0.1464771603544553,10883779.0,107.72598775227864,775740507.4285715,21437278.666666668,1382252.75,652293668.5714285,-1.0,0.4123383065064748,1842860501.3333333,56062298.28571428,11235376.666666666,1047813037.2209822,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.41,0.5886933037212917,20.470827920096262,0.05604626012167759,11.023145403180804,9.834739685058594,0.3890345096588135,-1.0,67.47620064871651,119.9618661063058,0.4538327966417585,0.17077075157846724,2.5405504362923756,0.19699610769748688,544999369.1428572,-1.0,2.81144802910941,47180943945.14286,72065221778.28572,4773157595.428572,87986711990.85715,1350803931.4285715,68.10411071777344,545000000.0,0.13360994202750068,10029313.285714285,107.72598775227864,723424109.7142857,20331498.0,1274368.0714285714,593035611.4285715,-1.0,0.34455130781446186,1725290496.0,61186248.0,10660246.142857144,846633862.8660715,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.42,0.04347117458071027,20.470827920096262,0.0020609927762831855,3.9555890219552174,4.369005203247069,0.010991961828299928,-1.0,35.86791774204799,92.81427001953125,0.06124001315661838,0.058483936956950595,2.1295475278581892,0.19699610769748688,544992374.8571428,-1.0,1.6471035821097237,16778053924.571428,20541397869.714287,1564090514.2857144,28612842057.142857,359044425.14285713,90.20870998927525,545000000.0,0.034549619470323825,533651.8928571428,107.72598775227864,158365312.0,449818.4285714286,519645.8214285714,148569993.14285713,-1.0,0.3389529841286795,60075117.71428572,3410175.714285714,228765.9642857143,351474044.01116073,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.43,0.5264609605073929,19.587235586983816,0.03205858543515204,11.272662843976702,10.868945258004326,0.31108986479895456,-1.0,68.11944798060826,135.01392909458704,0.44227116448538645,0.1725864623274122,2.5359292711530412,0.19699610769748688,545014244.5714285,-1.0,2.8351682254246304,61275395803.42857,88705143369.14285,6075929014.857142,111703900160.0,1635988589.7142856,68.63191250392369,545000000.0,0.12610253904547009,10203971.714285715,107.72598775227864,846139026.2857143,20102456.0,1565534.892857143,711922560.0,-1.0,0.3534668598856245,1724337920.0,61740369.14285714,10529793.42857143,1140201372.8169644,0.4923543035984039,102.0,2.0,6330.0,1.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,16.135590235392254,0.5094692930579185,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.20190132160981497,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,133002075337.33333,1956554895.9166667,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,2304988192.0,87723085.66666667,14798101.125,1405659146.7369792,2.082199811935425,1058.0,456.0,12240.0,7.0,17.654830932617188,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,61.0,2.287241220474243
0.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,16.135590235392254,0.5094692930579185,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.20190132160981497,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,133002075337.33333,1956554895.9166667,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,2304988192.0,87723085.66666667,14798101.125,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
0.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.120800018310547,0.7026403546333313,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6899207830429077,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9057373.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
0.65,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.86168098449707,0.6715162992477417,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6055067777633667,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8335763.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
0.75,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.95056915283203,0.6971837282180786,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,16.36487579345703,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8262851.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
0.85,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.52826499938965,0.7929896712303162,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,29.054718017578125,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8269106.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
0.95,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.190750122070312,0.7190942168235779,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6037763953208923,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9083344.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
1.04,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.190750122070312,0.7190942168235779,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6037763953208923,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9083344.0,1405659146.7369792,0.4254581332206726,102.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
1.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.76449012756348,0.6648032665252686,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6146979928016663,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8571647.0,1405659146.7369792,0.4254581332206726,102.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
1.15,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.03594017028809,0.8208098411560059,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.5999612808227539,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8196707.0,1405659146.7369792,0.4254581332206726,102.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
1.25,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,22.74197769165039,0.8958561420440674,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,31.79824447631836,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8443645.0,1405659146.7369792,0.4254581332206726,102.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
1.36,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.32064819335937,0.7798131108283997,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,20.387989044189453,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8267005.5,1405659146.7369792,0.4254581332206726,102.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,3.0,61.0,62.0,65.0,33.0,38.0,58.0,72.0,545.0,2.0,20.795007050037384,2736.0,15.0,2.287241220474243
1.44,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.32064819335937,0.7798131108283997,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,20.387989044189453,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,8267005.5,1405659146.7369792,1.8123761415481567,1058.0,456.0,12240.0,7.0,17.396846771240234,2876.0,1920.0,3.0,62.0,63.0,65.0,41.0,47.0,61.0,72.0,545.0,2.0,19.798563420772552,2736.0,64.0,2.3194363117218018
1.46,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,23.391401290893555,0.7660351395606995,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.6046225428581238,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,9368450.0,1405659146.7369792,1.8123761415481567,1058.0,456.0,12240.0,7.0,17.396846771240234,2876.0,1920.0,3.0,62.0,63.0,65.0,41.0,47.0,61.0,72.0,545.0,2.0,19.798563420772552,2736.0,64.0,2.3194363117218018
