Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
0.1,31.69195556640625,25.748144967215403,0.7774941580636161,1.093496595110212,22.938157762799943,0.10228659079543179,15.89146341596331,14.722552708217076,53.674964904785156,3.4678915398461476,0.5102205574512482,-1.0,97.60033525739398,203.7531520298549,0.5133532796587262,0.23864541734967912,3.0765182631356374,0.061363880123410895,545170560.0,-1.0,4.408917699541364,54828407661.71429,94619006683.42857,6402237220.571428,108540148589.71428,1832281435.4285715,58.77093587602888,545000000.0,0.14962366649082726,12120120.607142856,51.258775983537944,929771538.2857143,23869968.964285713,2100302.7053571427,778064438.8571428,0.5994562762124198,0.7187272395406451,1900906870.857143,69126859.92857143,12514255.19642857,1242034502.5513394,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.11,14.60362195968628,10.479619026184082,0.7774941580636161,0.42795091867446905,13.037584781646729,0.04732720833271741,6.7424235343933105,5.757806062698364,23.352521896362305,1.6474786400794983,0.20532037876546386,-1.0,36.47410202026367,74.43092346191406,0.26197512447834015,0.10232420638203621,1.4211221933364868,0.061363880123410895,544864080.0,-1.0,1.4508424401283264,32791766016.0,56298047488.0,3824575616.0,64765364224.0,1071646432.0,81.68638873100281,545000000.0,0.06960754841566084,7803442.75,51.258775983537944,572763712.0,15679276.5,1658143.875,478467184.0,0.26325950026512146,0.1677200272679329,1252684480.0,46818978.0,8209574.5,618447304.3828125,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.12,17.58371571132115,10.926718303135463,0.5195161274501255,0.5590751341411045,8.092227935791016,0.0035892252677253286,8.230677468436104,5.4744462966918945,26.949284144810267,1.6221452270235335,0.1799969098397664,-1.0,51.32328796386719,121.48722185407367,0.22785577603748866,0.10112357991082328,2.413238763809204,0.061363880123410895,544991972.5714285,-1.0,2.476048469543457,18109442925.714287,31576272310.857143,2124344612.5714285,36021924425.14286,641588589.7142857,81.28316797528949,545000000.0,0.07392591663769313,3289916.6428571427,51.258775983537944,748339812.5714285,6103037.357142857,392737.53571428574,686585353.1428572,0.30061337777546476,0.41425577231815885,481228457.14285713,15666553.42857143,3211278.714285714,588933008.7879465,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.13,33.93008640834263,23.211415427071707,0.40228513308933805,1.1111674479075841,22.607336861746653,0.13247229611235006,15.716210229056221,13.409381866455078,53.80050005231585,3.342356426375253,0.4623360357114247,-1.0,95.1698978969029,211.49149213518416,0.5283942137445722,0.22133441482271468,4.961239950997489,0.061363880123410895,544989357.7142857,-1.0,4.189417225973947,56033168822.85714,96703334692.57143,6533396187.428572,110918233526.85715,1873601389.7142856,59.07631656101772,545000000.0,0.1515194411788668,12360488.714285715,51.258775983537944,950799561.1428572,24329113.714285713,2304487.9464285714,795822866.2857143,0.5988045760563442,0.6322078108787537,1939909613.7142856,70374594.85714285,12760763.17857143,1269358558.8236606,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.14,25.229501451764786,17.973038264683314,0.8106342043195452,0.7099176517554692,36.62831606183733,0.1329052625223994,10.748801095145089,10.11275018964495,40.93775851385934,16.205098356519425,0.38791254588535856,-1.0,77.24536895751953,147.2237592424665,0.5553462249892098,0.1729077867099217,3.2141712733677457,0.1725447816508157,544959250.2857143,-1.0,2.5079103112220764,43372383945.14286,74198305060.57143,5111482928.571428,85583017508.57143,1411296704.357143,54.14958340781076,545000000.0,0.11711791157722472,13595679.142857144,98.66605050223214,819258404.5714285,24181822.85714286,2864151.1428571427,629534427.4285715,0.45085476125989643,0.29098073073795866,1954455734.857143,75113953.14285715,13505724.0,909981600.2008928,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.15,8.612923213413783,5.189450400216239,0.7192001342773438,0.44308315004621235,36.62831606183733,0.0024453750146286716,4.298216138567243,3.7855382646833147,14.104654584612165,0.18105982031141007,0.06101003289222717,-1.0,36.232509068080354,91.34013148716518,0.053497084549495144,0.04795561517987933,0.8334789276123047,0.1725447816508157,545011867.4285715,-1.0,1.9544191360473635,8150953984.0,14525372123.428572,913946258.2857143,16327586377.142857,306834688.0,91.08006014142718,545000000.0,0.03416856059006281,476225.5714285714,98.66605050223214,119391853.71428572,353402.21428571426,88821.42857142857,104098706.28571428,0.1448720352990287,0.4246803692408971,47670934.85714286,1040479.5714285715,178336.76785714287,291233215.24553573,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.16,32.026788984026226,23.90480695452009,2.4607767377580916,0.8368147952216012,22.105221339634486,0.06556834892502851,15.35658073425293,14.244454792567662,54.38544464111328,2.7574122973850796,0.43980272939162596,-1.0,62.232840401785715,228.05210440499442,0.4538906180698956,0.2168674979891096,2.3117673056466237,0.1725447816508157,545026706.2857143,-1.0,2.524945395333426,53606290578.28571,92500593517.71428,6262814025.142858,106119402057.14285,1790210139.4285715,59.72656331743513,545000000.0,0.14835108390876223,11855844.160714285,98.66605050223214,907665586.2857143,23354415.672712054,2290256.7198660714,760083915.4285715,0.5812339271817889,0.31125336033957346,1861897874.2857144,66938157.71428572,12252768.815569196,1212075057.3526785,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.17,24.861161368233816,17.99598148890904,2.4607767377580916,0.6828382015228271,21.616008758544922,0.08045862442148581,11.730887821742467,10.535116468157087,40.314674377441406,2.5424682753426686,0.4090406894683838,-1.0,62.22167314801897,134.1265912737165,0.44233058180127827,0.17085639068058558,2.304898193904332,0.1725447816508157,544975131.4285715,-1.0,2.5244699205671037,52488713947.42857,90611105792.0,6113293165.714286,103907562057.14285,1755210496.0,69.341491154262,545000000.0,0.11454340389796665,11621503.714285715,98.66605050223214,891079086.2371652,22883933.714285713,2183504.8571428573,746315538.2857143,0.4476474012647356,0.3111864583832877,1823833563.4285715,65766548.571428575,12001500.57142857,1185728359.9799106,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.18,15.07492446899414,9.92507553100586,2.4607767377580916,0.44353002309799194,12.813459396362305,0.024582677986472838,6.555113792419434,5.619820833206177,23.468947410583496,1.5310524106025696,0.18369756266474724,-1.0,36.48853874206543,78.38528060913086,0.2577017843723297,0.09842260926961897,1.418663740158081,0.1725447816508157,544986448.0,-1.0,1.4511456489562988,36313560064.0,62864642048.0,4128916480.0,71874797568.0,1220987808.0,81.99386739730835,545000000.0,0.06964028626680374,8161234.25,98.66605050223214,624223328.0,16073463.0,1829994.3125,519628656.0,0.2616007328033447,0.16757158935070038,1285827744.0,47942864.0,8423522.75,798379227.2617188,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.19,15.275662558419365,13.26556668962751,0.493931634085519,0.38310909271240234,7.873762948172433,0.0034083932904260287,8.44995743887765,8.37962395804269,27.164012363978795,1.4074155996952737,0.23084938552762782,-1.0,37.055428641183035,123.76295907156808,0.1792793603880065,0.11669362017086574,0.70386689049857,0.12068955387387957,545016118.8571428,-1.0,1.8247760363987513,14664310784.0,25081604388.57143,1837250048.0,29042363830.857143,481630043.4285714,65.8361155646188,545000000.0,0.06996198211397443,3106093.3571428573,51.800890241350444,240572882.85714287,6125685.077566965,290153.79910714284,203931309.7142857,0.2971259696143013,0.1210234420640128,482028971.4285714,15688101.714285715,3222975.0295758927,358750267.46875,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.2,24.85556411743164,18.001578739711217,0.493931634085519,0.7102664411067963,35.85610689435686,0.17943592369556427,11.689214706420898,10.563694817679268,41.117614473615376,16.025242396763392,0.46510870116097586,-1.0,78.85861533028739,159.8865007672991,0.5445045488221304,0.17111137509346008,3.5954324177333286,0.060838009629930766,544962980.5714285,-1.0,2.6072890758514404,51839052457.14286,89347155090.28572,6041722647.428572,102554351332.57143,1731581552.9285715,55.27225620406015,545000000.0,0.11435532782758984,13595501.42857143,39.295946393694194,927093833.1428572,24166782.14285714,2505988.2321428573,735486537.1428572,0.4474966526031494,0.3138675774846758,1965692525.7142856,71389489.14285715,13339023.42857143,1201196565.8839285,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.21,29.4106388092041,21.28226598103841,0.493931634085519,0.8071275552113851,25.745548884073894,0.08834156580269335,14.01952044169108,12.382426897684732,46.795485178629555,3.204515059789022,0.4381609509388606,-1.0,72.58353932698567,146.33677927652994,0.5269976456960043,0.20908759534358978,2.689003864924113,0.060838009629930766,545003093.3333334,-1.0,2.945254325866699,53792843093.333336,92667968170.66667,6314953386.666667,106441779882.66667,1761997909.3333333,63.523975690205894,545000000.0,0.13375364243984222,12467529.333333334,39.295946393694194,932536661.3333334,24964848.0,2182008.4375,777089472.0,0.5363128980000814,0.3632921079794566,1980901077.3333333,71177040.0,13073990.0,1110747654.5625,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.22,12.820191860198975,10.509620666503906,1.8041856288909912,0.40609635412693024,6.407228469848633,0.09234935464337468,6.468867540359497,6.124861717224121,24.269478797912598,0.7305214405059814,0.0587509018369019,-1.0,17.64808464050293,129.80548858642578,0.1289730949793011,0.08934688195586205,0.703911542892456,0.060838009629930766,544998896.0,-1.0,0.7126535177230835,17253494272.0,29840157696.0,2058346144.0,34231919616.0,601367952.0,83.70703530311584,545000000.0,0.0667110364884138,3400202.453125,39.295946393694194,301252672.0,6409867.068359375,952490.4443359375,255998076.0,0.2353750541806221,0.08946626633405685,485915520.0,18628964.0,3309702.568359375,495140224.1699219,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.23,24.590809413364955,18.18699155535017,0.5376158101218087,0.6241635424750192,15.07333265032087,0.004361138346471943,11.859122140066964,11.314404623849052,40.676048278808594,2.1810939652579173,0.40868839076054947,-1.0,45.03535951886858,171.57979038783483,0.31358290616688983,0.16577524798257007,1.5285754203796387,0.060838009629930766,544990564.5714285,-1.0,1.7916373269898551,37109720795.42857,64071019958.85714,4284085467.428571,73429318509.71428,1243138358.857143,69.67335646493095,545000000.0,0.10725755138056618,8107386.214285715,39.295946393694194,607289106.2857143,15913282.329101562,1442617.4285714286,508561508.5714286,0.4460363473211016,0.20918617929731095,1292707512.330357,45904501.71428572,8395910.050641742,831517571.453125,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.24,32.75658416748047,24.301695142473495,0.5413399083273751,0.9256801094327655,22.379740033830917,0.0531854943505355,15.875269753592354,14.557528632027763,54.133284432547434,3.0095722334725514,0.527008844273431,-1.0,65.35742841448102,215.74836077008928,0.45933385552572353,0.22870841196605138,2.309713431767055,0.060838009629930766,545009883.4285715,-1.0,2.6102605717522755,53819170816.0,92834083986.28572,6282007113.142858,106518219044.57143,1796495286.857143,59.62854848589216,545000000.0,0.14958957476275306,11987515.875,39.295946393694194,914136905.1428572,23669768.309151787,2331379.96875,765141952.0,0.5947176473481315,0.31140126500810894,1885480516.3348215,67698540.57142857,12410042.057756696,1206362842.002232,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.25,17.22275652204241,11.348672049386161,0.5413399083273751,14.007445405636515,36.055807386125835,0.14386972741340284,7.4724001203264505,6.404557364327567,39.923811776297434,31.504759447915212,0.4201426205358335,-1.0,87.04049791608539,133.0658242361886,0.8633276309285846,0.11242950388363429,3.7498166390827725,0.17404994368553162,544974418.2857143,-1.0,2.3317753417151317,40432392100.57143,69866330989.71428,4588553971.714286,79954109961.14285,1358090140.5,38.033045513289316,545000000.0,0.07963821291923523,11862382.06640625,102.17757306780133,755803977.1428572,20058481.20535714,2618847.6428571427,576507702.8571428,0.2990217549460275,0.22026501383100236,1651009075.642857,64946395.42410714,11363352.848214285,922055859.2879465,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.26,7.640995570591519,6.644718715122768,0.5413399083273751,0.1805558885846819,6.963012150355749,0.0016742170389209428,4.154138020106724,4.047610146658761,13.48974609375,0.7959681238446917,0.13442846706935338,-1.0,20.530463082449778,44.529004778180806,0.14780940328325545,0.058747444834027975,0.6985389164515904,0.17404994368553162,544988571.4285715,-1.0,0.8663582801818848,14650020425.142857,25065249645.714287,1834329380.5714285,29016974482.285713,481367661.71428573,89.81051445007324,545000000.0,0.035041110856192444,3083821.714285714,102.17757306780133,241430345.14285713,6068105.714285715,360094.64285714284,205103360.0,0.14868998527526858,0.11965373584202357,477899593.14285713,15601917.714285715,3190724.8571428573,359163638.5558036,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.27,27.82872136433919,24.752810796101887,0.7364990711212158,0.927922526995341,24.77780024210612,0.10020681206757821,12.548201243082682,13.169346809387207,44.84337488810221,5.156624794006348,0.39748694250981015,-1.0,73.12312189737956,127.68677520751953,0.531445691982905,0.27868191897869105,2.940538009007772,0.17404994368553162,545049472.0,-1.0,2.870896895726522,40075681109.333336,69151930709.33333,4709896789.333333,79361542826.66667,1338888256.0,62.31508938471476,545000000.0,0.13899987439314523,9747159.333333334,102.17757306780133,706823733.3333334,19752589.333333332,1626057.9791666667,582144304.0,0.5631457765897115,0.30841854214668274,1548605696.0,58126048.0,10302854.666666666,917977599.921875,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.28,32.14966256277902,25.628815242222377,0.5040807723999023,1.0520760672433036,23.691715785435267,0.09522212509598049,15.459377833775111,13.923022406441826,53.17663901192801,3.966216938836234,0.45554725400039126,-1.0,93.73200988769531,192.35105460030692,0.5614079747881208,0.25066642676080975,4.669035707201276,0.17404994368553162,545042560.0,-1.0,4.048984527587891,53241401929.14286,91843944448.0,6221320045.714286,105384697856.0,1778172745.142857,58.27725328717913,545000000.0,0.1556920920099531,11713306.07142857,102.17757306780133,903331830.8571428,23079608.42857143,2483640.464285714,757147995.4285715,0.6060330016272408,0.5856158988816398,1838619538.2857144,66721982.85714286,12099817.714285715,1201696290.2299106,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.29,8.272804805210658,6.514041900634766,0.5040807723999023,0.3034566811152867,7.426470620291574,0.045808983700616014,4.406463350568498,3.4221384865897044,13.425607953752788,0.8601060594831195,0.06239878705569676,-1.0,20.18453107561384,41.065442766462056,0.14783189977918357,0.0698990055492946,0.7903744152614048,0.17404994368553162,544950518.8571428,-1.0,0.8150426319667271,14425220242.285715,24577504987.42857,1786106441.142857,28500078006.857143,447317174.85714287,89.69687298366001,545000000.0,0.041610458067485256,3304838.285714286,102.17757306780133,271751058.28571427,6616724.571428572,617251.8571428572,230359570.2857143,0.1557730095727103,0.10228320530482701,502718610.28571427,18921142.85714286,3419923.714285714,259359169.97767857,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.3,24.59555925641741,17.675086157662527,0.7249749728611538,0.8281373977661133,15.52763203212193,0.1867431934390749,11.33849743434361,10.119532448904854,40.060760498046875,2.7963822739464894,0.35031130484172274,-1.0,73.40087454659599,162.1494641985212,0.39820304087230135,0.15911430546215602,3.979104927607945,0.17404994368553162,545020516.5714285,-1.0,3.1928746359688893,37321143442.28571,64718038162.28571,4248012800.0,73928173860.57143,1283951213.7142856,69.24298204694476,545000000.0,0.11026383297783988,8173828.214285715,102.17757306780133,606876324.5714285,15991865.142857144,1333490.8035714286,504952484.5714286,0.4390778882162912,0.44513797760009766,1299451958.857143,46433036.571428575,8439218.714285715,913593468.1138393,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.31,41.31071662902832,24.16062863667806,2.2807064950466156,0.9786041590074698,41.979797999064125,0.06206769340982036,14.141156832377115,16.42226219177246,63.623610178629555,19.709723154703777,0.7469442812725902,-1.0,91.06890106201172,279.59148661295575,0.6413963415349523,0.24560273687044776,3.7089624404907227,0.2183651179075241,544932725.3333334,-1.0,2.9957901438077292,53717148160.0,92542246912.0,6247763306.666667,106236032682.66667,1792317706.6666667,35.82926233609518,545000000.0,0.1766145353515943,14280437.5,83.56592814127605,958472757.3333334,25250397.330078125,2568190.2317708335,758250024.0,0.6722943286101023,0.3625235656897227,2061136256.0,77783992.0,13997508.163411459,1235184238.7708333,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.32,21.175869623819988,18.723071416219074,1.8332972526550293,0.5809974074363708,18.242232004801433,0.02564663129548232,8.98474089304606,7.861034711201985,30.843719482421875,2.489613930384318,0.31758121649424237,-1.0,48.32293446858724,82.45907084147136,0.3603182832400004,0.16631285349527994,1.8953299522399902,0.2183651179075241,545014912.0,-1.0,1.9133363564809163,28827560618.666668,49297500842.666664,3403857749.3333335,56880170325.333336,914015573.3333334,74.79274559020996,545000000.0,0.09648740788300832,7747411.666666667,83.56592814127605,529258218.6666667,15941744.666666666,1543102.4166666667,437092224.0,0.37217795848846436,0.2185203731060028,1261691690.6666667,47351205.333333336,8339817.666666667,524002593.8333333,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.33,16.293649400983536,11.716591426304408,0.7660638477121081,0.5515724761145455,7.619255065917969,0.002576810706939,8.586699894496373,5.689326286315918,27.36840057373047,1.203027878488813,0.11299593959535871,-1.0,54.08253479003906,129.74645778111048,0.2244293178830828,0.09984902824674334,2.5729891572679793,0.2183651179075241,544992576.0,-1.0,2.623098918369838,15245211940.571428,26657495917.714287,1763150482.2857144,30337110601.142857,542500260.5714285,81.46731649126325,545000000.0,0.07021629810333252,3007003.785714286,83.56592814127605,487820489.14285713,5550451.75,252199.10714285713,442516589.71428573,0.29206434317997526,0.47688849483217516,420921389.71428573,13217396.0,2927112.9464285714,449683295.7120536,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.34,43.713446935017906,21.342824627955753,3.87569014231364,0.9770681957403818,25.224886576334637,0.1612505158409476,16.46529483795166,15.488432248433432,63.65840530395508,3.00826096534729,0.4231030053148667,-1.0,72.59502919514973,285.89637756347656,0.5203166119754314,0.23025943587223688,2.714505672454834,0.2183651179075241,545036234.6666666,-1.0,2.945467233657837,59479272789.333336,102514746880.0,6954975525.333333,117691622912.0,1978217888.0,54.87551339467367,545000000.0,0.17583614339431128,13254698.677083334,83.56592814127605,1014545732.0,26176709.118326824,2474992.7083333335,849484585.3333334,0.6727599203586578,0.36314575870831806,2084204885.3333333,75612077.33333333,13721478.78499349,1304445101.6822917,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.35,33.48705782209124,23.779470716203964,0.6098305327551705,1.178552235875811,22.95385960170201,0.19806138186582498,15.353147506713867,13.458389827183314,53.72448294503348,3.4183740615844727,0.49809398608548305,-1.0,93.15031215122768,204.8557368687221,0.5451956561633519,0.23062806044306075,4.827352115086147,0.2183651179075241,544967917.7142857,-1.0,3.9320449829101562,53705476388.57143,92722921472.0,6252327643.428572,106319265792.0,1798212790.857143,59.14914539882115,545000000.0,0.15395418873855046,11729134.642857144,83.56592814127605,911650340.5714285,23067920.35714286,2148095.535714286,762737590.8571428,0.5998040607997349,0.5286321980612618,1839564626.2857144,66953559.428571425,12094878.464285715,1216392660.669643,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.36,8.103891100202288,6.181823185511997,0.6098305327551705,0.3442845046520233,21.58921323503767,0.06932963643755231,3.527751105172293,3.075117383684431,14.427089078085762,14.144338948386055,0.11241686344146729,-1.0,36.01180049351284,68.32353864397321,0.24893407310758317,0.06346526316234043,1.6401997293744768,0.17724152973720006,544955638.8571428,-1.0,0.8603986246245248,14975916598.857143,25677941028.57143,1797486364.2857144,29612374061.714287,496536560.71428573,75.33082805361066,545000000.0,0.04164534381457737,5671455.714285715,88.0747811453683,330361814.85714287,8485472.57142857,1503805.607142857,231846582.85714287,0.1489126511982509,0.10208389588764735,689882386.2857143,28838451.42857143,5102286.142857143,383081472.04910713,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
0.37,16.743097032819474,11.828331538609095,0.6098305327551705,0.4020306042262486,14.255469730922155,0.007631358557513756,7.7643778664725165,7.228600365774972,26.866165161132812,1.705263546534947,0.330322333744594,-1.0,42.04964991978237,90.04967825753349,0.29607488427843365,0.10778913753373283,1.5283597537449427,0.17724152973720006,544961371.4285715,-1.0,1.7099770137241908,38012913956.57143,65633931849.14286,4375093979.428572,75204973129.14285,1273574509.7142856,79.30419186183384,545000000.0,0.07226318759577614,8324097.714285715,88.0747811453683,620818276.5357143,16356940.0,1337461.0,519431826.28571427,0.2982922451836722,0.2089658805302211,1329882880.0,47018806.85714286,8629823.142857144,843336834.3236607,0.4861379265785217,101.0,2.0,6313.0,1.0,17.381141662597656,2864.0,7198566058.0,1920.0,3.0,48.0,50.0,52.0,19.0,31.0,57.0,72.0,545.0,2.0,19.514642655849457,0.7342010140419006,2736.0,62.0,2.1944568157196045
