Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
15.75,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.21904945373535,33.47064208984375,98.20252227783205,1.7974791526794434,2.9282984733581543,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133811003392.0,692932096.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,641655104.0,62709576.0,1179878.625,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
15.85,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.22508430480957,33.44506072998047,98.21735382080078,1.7826461791992188,2.858029365539551,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133995593728.0,693888000.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,642540288.0,62709576.0,1181506.25,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
15.95,25.816885811941965,49.63936996459961,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.10947799682617,34.22713088989258,98.21529388427734,1.7847031354904177,2.9200003147125244,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133996503040.0,693158016.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.159738540649414,0.5081520463739123,642544640.0,62709576.0,1181155.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.0,25.816885811941965,49.63936996459961,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.10947799682617,34.22713088989258,98.21529388427734,1.7847031354904177,2.9200003147125244,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133996503040.0,693158016.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.159738540649414,0.5081520463739123,642544640.0,62709576.0,1181155.5,148494.91015625,0.0004774170229211,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.05,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.216562271118164,33.384761810302734,98.21686553955078,1.783131122589111,2.8112266063690186,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133824176128.0,693000384.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,641718336.0,62709576.0,1179994.75,148494.91015625,0.0004774170229211,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.15,25.816885811941965,49.63936996459961,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.088422775268555,34.21524810791016,98.21875,1.7812494039535522,2.9380760192871094,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133932343296.0,692826112.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.159738540649414,0.5081520463739123,642236992.0,62709576.0,1180590.0,148494.91015625,0.0004774170229211,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.25,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.13692092895508,33.394264221191406,98.21017456054688,1.7898216247558594,3.0202152729034424,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133872476160.0,693250432.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,641949888.0,62709576.0,1180420.625,148494.91015625,0.0004774170229211,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.35,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.127077102661133,33.38335418701172,98.2181396484375,1.7818639278411863,2.8524863719940186,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133931507712.0,693556160.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,642232960.0,62709576.0,1180941.125,148494.91015625,0.0004774170229211,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.4,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.127077102661133,33.38335418701172,98.2181396484375,1.7818639278411863,2.8524863719940186,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133931507712.0,693556160.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,642232960.0,62709576.0,1180941.125,148494.91015625,0.0026295813731849,441.0,64.0,11735.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,70.0,3.362391471862793
16.45,25.816885811941965,49.6453971862793,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.87681770324707,34.11075210571289,98.18563079833984,1.8143669366836548,2.97733473777771,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,136222146560.0,704640832.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.1598029136657715,0.5081520463739123,664240512.0,62709576.0,1220852.5,148494.91015625,0.0026295813731849,441.0,64.0,11735.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,70.0,3.362391471862793
16.5,25.816885811941965,49.6453971862793,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.87681770324707,34.11075210571289,98.18563079833984,1.8143669366836548,2.97733473777771,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,136222146560.0,704640832.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.1598029136657715,0.5081520463739123,664240512.0,62709576.0,1220852.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.55,25.816885811941965,49.67049026489258,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.212093353271484,33.26639938354492,98.24563598632812,1.7543668746948242,2.8877737522125244,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,136009457664.0,704272192.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.1587016582489014,0.5081520463739123,641907328.0,62709576.0,1180342.25,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.65,25.816885811941965,49.63278198242188,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.905574798583984,34.13653945922852,98.16735076904295,1.8326491117477417,2.917253971099853,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,134820896768.0,697480896.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.159280776977539,0.5081520463739123,664431808.0,62709576.0,1222550.125,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.75,25.816885811941965,49.66630554199219,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.049829483032227,33.401371002197266,98.22134399414062,1.778655767440796,2.99273943901062,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,136183144448.0,705227904.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,648059776.0,62709576.0,1190452.75,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.85,25.816885811941965,49.66122817993164,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.075681686401367,33.42838668823242,98.25011444091795,1.7498857975006104,2.9407920837402344,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,136395685888.0,706330176.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158378839492798,0.5081520463739123,640371328.0,62709576.0,1177696.75,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
16.95,25.816885811941965,49.63936996459961,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.83974266052246,34.15983581542969,98.21761322021484,1.7823864221572876,2.8923346996307373,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133879070720.0,692550528.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.159738540649414,0.5081520463739123,641981568.0,62709576.0,1180120.375,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
17.0,25.816885811941965,49.63936996459961,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.83974266052246,34.15983581542969,98.21761322021484,1.7823864221572876,2.8923346996307373,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133879070720.0,692550528.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.159738540649414,0.5081520463739123,641981568.0,62709576.0,1180120.375,148494.91015625,274.7228088378906,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
17.05,25.816885811941965,49.66387939453125,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,25.119434356689453,33.24374008178711,98.2196044921875,1.7803982496261597,2.897013664245605,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,133962358784.0,693715904.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.158510684967041,0.5081520463739123,642380928.0,62709576.0,1181213.25,148494.91015625,274.7228088378906,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
17.15,25.816885811941965,49.639930725097656,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.860397338867188,34.1050910949707,98.18694305419922,1.8130559921264648,3.208491563796997,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6414546966552734,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,136307933184.0,705086208.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,2.1600165367126465,0.5081520463739123,663423488.0,62709576.0,1219400.75,148494.91015625,274.7228088378906,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,74.0,72.0,66.0,49.0,74.0,85.0,90.0,545.0,2.0,31.82915449142456,2736.0,2.0,15.0,3.362391471862793
