Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
0.33,10.997116599764142,48.51474217006138,0.21667596298669062,11.0578978402274,10.50164304460798,0.5495962468641145,-1.0,78.00039781842914,153.84026663643974,1.7606408766337804,0.18317221317972457,3.1942548070635115,0.2149720064231328,544974418.2857143,-1.0,2.564287922212056,48881001417.14286,83598964443.42857,5802975173.714286,96483460123.42857,1589819329.5714285,40.14584572826113,545000000.0,0.11693581725869859,12779928.61530413,102.97624860491071,904105681.0714285,24127770.29185268,1940453.392857143,712146907.4285715,-1.0,0.3086778521537781,1942087945.142857,71870951.42857143,13065053.940848215,1042739723.4241072,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.34,0.2713851417813983,48.51474217006138,0.0015826814674905286,3.4390468597412114,3.493727820260184,0.0025898423045873573,-1.0,78.00039781842914,94.23545619419643,0.0009769865178635999,0.03512173039572579,3.1942548070635115,0.2149720064231328,545008054.8571428,-1.0,2.564287922212056,3918962102.857143,7325743981.714286,366260480.0,7948094317.714286,169659081.14285713,91.23503821236747,545000000.0,0.034175598195620945,250162.875,102.97624860491071,50832484.571428575,1710.8402622767858,12165.97544642857,41987821.71428572,-1.0,0.3086778521537781,1942087945.142857,71870951.42857143,1710.8402622767858,182643363.54017857,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.35,0.6967438970293317,21.577145167759486,0.0259337878253843,11.646859577723912,10.494548797607422,0.5099272131919861,-1.0,62.238211495535715,133.9566388811384,0.44232354845319477,0.17122866426195418,2.304297719682966,0.2149720064231328,544982646.8571428,-1.0,2.5248264585222517,53413368393.14286,92194556196.57143,6230380397.714286,105741027620.57143,1785427419.4285715,69.20076097760882,545000000.0,0.1142427452972957,11793512.285714285,102.97624860491071,909661933.7142857,23221860.57142857,1920182.5714285714,762217746.2857143,-1.0,0.31102053608213154,1850897481.142857,66405121.14285714,12180122.57142857,1211797275.642857,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.36,0.6977924108505249,21.57755388532366,0.018977154578481387,11.651089804513115,10.576647077287946,0.49986778838293894,-1.0,62.24558803013393,133.95779854910714,0.4423379727772304,0.17118461642946517,2.304635456630162,0.2149720064231328,544997760.0,-1.0,2.525064672742571,55550528950.85714,95883900635.42857,6479018130.285714,109971495789.71428,1856896585.142857,69.31573949541364,545000000.0,0.11445172343935284,12266032.285714285,102.97624860491071,946153947.4285715,24151749.14285714,1798606.6785714286,792308242.2857143,-1.0,0.3110050303595407,1925497892.5714285,69031133.71428572,12668642.0,1259948249.4598215,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.37,0.4444325864315033,12.813310623168945,0.09272735146805644,6.579651594161987,5.834700107574463,0.21595323085784912,-1.0,36.47780799865723,78.31071472167969,0.2576548606157303,0.09841124340891838,1.3979697823524475,0.2149720064231328,544996536.0,-1.0,1.450817883014679,35943354368.0,62229792768.0,4085256064.0,71143507968.0,1208643936.0,82.13552832603455,545000000.0,0.06936833634972571,8077039.0,102.97624860491071,617469024.0,15908752.5,1512762.75,515518224.0,-1.0,0.16760797053575516,1272388416.0,46870492.0,8335503.75,794854485.1445312,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.38,0.18934014865330284,6.935529436383929,0.0010034921579062856,7.479704720633371,2.5539787837437222,0.20200414902397565,-1.0,20.537384033203125,45.035657610212056,0.14794092518942698,0.058023031268801,0.712320259639195,0.2149720064231328,545035410.2857143,-1.0,0.8662479945591519,13192369883.428572,22577601389.714287,1647937243.4285715,26129107236.57143,440468027.9285714,84.43894468035016,545000000.0,0.2447596149785178,2770396.0,102.97624860491071,620759716.5714285,5453800.278878348,387745.25,569656539.4285715,-1.0,0.11940871817725045,429846820.5714286,14305450.285714285,2870667.7074497766,347466290.87946427,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.39,0.7723891479628426,35.752659933907644,0.1499408827429371,11.093397412981306,10.458479472569056,0.5573163798877171,-1.0,78.46763283865792,161.5097372872489,0.5467114618846348,0.17129911269460404,3.1565446853637695,0.17676599536623275,544922797.7142857,-1.0,2.589394897222519,53351713801.14286,91929519250.28572,6215634537.428572,105532109284.57143,1781659628.4285715,54.81876073564802,545000000.0,0.11445542744227814,13050103.142857144,94.78293282645089,959297380.5714285,23994525.714285713,2443688.1428571427,757829504.0,-1.0,0.3104107550212315,1942943917.7142856,71174050.28571428,13021624.5,1243647006.1160715,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.4,0.6970265933445522,21.580942971365793,0.07619247745190347,11.607722691127233,10.4837829044887,0.4899551272392273,-1.0,62.24026271275112,133.9940665108817,0.44232915128980366,0.17126676865986415,2.333559444972447,0.17676599536623275,545009728.0,-1.0,2.5248941693987166,57443688448.0,99154006601.14285,6698009453.714286,113718699154.28572,1920329691.4285715,69.36201967511859,545000000.0,0.11450834998062678,12686825.714285715,94.78293282645089,978795190.8571428,24980505.714285713,1748704.3035714286,819694848.0,-1.0,0.3110262155532837,1991520402.2857144,72168105.14285715,13103002.285714285,1301799820.03125,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.41,0.2570417523384094,6.43471622467041,0.2658618688583374,3.6563835144042964,2.740707874298096,0.07813861221075058,-1.0,17.642908096313477,38.545936584472656,0.1278964877128601,0.0554141104221344,0.6873881220817566,0.17676599536623275,544978808.0,-1.0,0.7125169634819031,14547714048.0,25069930496.0,1752171776.0,28834850816.0,483542304.0,91.37332344055176,545000000.0,0.03643685206770896,3281004.5,94.78293282645089,271146944.5600586,6492537.5,437042.375,228334240.0,-1.0,0.08951722085475922,492957952.0,18460670.0,3357031.75,346693267.75390625,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.42,0.5289201395852225,14.266656058175224,0.7112770591463361,11.126137597220284,10.6018921988351,0.3689740513052259,-1.0,42.08478437151228,198.5014430454799,0.30019428447953295,0.138600013085774,1.547394071306501,0.17676599536623275,545013339.4285715,-1.0,1.7108800751822335,37205895680.0,64258666788.57143,4276590189.714286,73611816960.0,1244617289.142857,72.12685530526298,545000000.0,0.10840050876140593,8165109.486607143,94.78293282645089,608619280.0,16058054.601283481,1185911.9107142857,507994288.0,-1.0,0.20874160528182983,1307440969.142857,46950253.71428572,8475810.315569196,817570284.2165178,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.43,1.0862471205847604,22.51541028703962,0.08438773932201522,15.482250486101423,13.878814697265625,0.5780934867049966,-1.0,91.8259037562779,212.1471230643136,0.5218114427157811,0.22041306325367518,4.358366966247559,0.17676599536623275,545001069.7142857,-1.0,3.9524778638567244,57661285522.28571,99541394578.28572,6725050514.285714,114157034349.71428,1929075638.857143,59.48219435555594,545000000.0,0.15119095785277228,12690271.714285715,94.78293282645089,981998976.0,24967393.035714287,2051391.4285714286,822431232.0,-1.0,0.5724640318325588,1988915277.7142856,72070241.71428572,13095286.69642857,1311311694.5825894,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.44,12.510518666356802,27.08977270126343,0.07199888210743664,8.877746820449829,8.735088348388672,0.5369849761482328,-1.0,87.19166278839111,160.04571151733398,0.6758871078491211,0.16289501264691353,4.328499272465706,0.15277893096208572,545049336.0,-1.0,2.8348443582654,36966424968.0,63886788608.0,4190882112.5,73100702600.0,1243245357.125,47.33865538239479,545000000.0,0.10608881711959839,9493035.708984375,91.47654342651367,684262850.0,17182043.220703125,1544680.34375,528423952.0,-1.0,0.4109337665140629,1395183695.5,53759508.255371094,9389352.986328125,852828969.5351562,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.45,0.1888605356216431,6.934353419712612,0.0005123281651841714,4.12891960144043,4.055221285138812,0.24079424994332452,-1.0,20.547245570591517,44.47459193638393,0.14786502293178014,0.058772427695138116,0.7182230949401855,0.15277893096208572,544909010.2857143,-1.0,0.866663932800293,15251522706.285715,26102544091.42857,1904808082.2857144,30207602102.857143,501388105.14285713,89.80665179661342,545000000.0,0.035028772694723945,3202033.4285714286,91.47654342651367,253190345.14285713,6299457.714285715,468512.64285714284,214643291.42857143,-1.0,0.11946604933057513,496802048.0,16662753.142857144,3314281.4285714286,370602607.24553573,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.46,0.699264679636274,21.588819776262557,0.04175220283546617,11.580708367483956,10.463795798165458,0.4215934532029288,-1.0,62.133614676339285,133.4076145717076,0.4451456069946289,0.17132158790315902,2.419330426624843,0.15277893096208572,544998994.2857143,-1.0,2.513850688934326,54918394441.14286,94796810532.57143,6400494299.428572,108717293568.0,1836097133.7142856,69.1642039162772,545000000.0,0.11444971816880359,12130387.42857143,91.47654342651367,934423369.1428572,23862646.85714286,1840912.6785714286,782933065.1428572,-1.0,0.30900637592588154,1903063954.2857144,67716318.85714285,12513141.142857144,1244275417.7767856,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.47,0.6118308752775192,18.890355110168457,0.05166860530152916,10.206310749053955,9.2769935131073,0.395790483802557,-1.0,54.449602127075195,117.28454208374023,0.3868892937898636,0.1498708613216877,2.032505214214325,0.15277893096208572,544991264.0,-1.0,2.2090283632278442,50234460160.0,86692352000.0,5865443584.0,99446081536.0,1678844288.0,73.19938802719116,545000000.0,0.1001592595130205,11090126.75,91.47654342651367,855625712.0,21843070.0,1440403.0625,717240000.0,-1.0,0.2722526490688324,1738720736.0,62761662.0,11447543.5,1139721460.7519531,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.48,0.2947637694222586,7.374258858816964,0.03789767622947693,4.280333110264369,3.3871462685721263,0.0800251875604902,-1.0,20.16918727329799,42.21340070452009,0.1463688782283238,0.06626625571932111,0.7675086430140904,0.15277893096208572,544994761.1428572,-1.0,0.8145784650530133,16412127817.142857,28273943698.285713,1981706971.4285715,32530806491.42857,522790546.28571427,89.71539579119,545000000.0,0.04195834909166608,3703938.5714285714,91.47654342651367,305159808.0,7340618.857142857,646008.2857142857,258251684.57142857,-1.0,0.10237481764384679,557432210.2857143,20388811.42857143,3794989.4285714286,306450880.5066964,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.49,10.86124847616468,31.88629695347377,0.09475166430430752,10.991001674107142,10.274661200387138,0.4850131922534534,-1.0,63.8863765171596,148.73801749093192,1.61708607843944,0.1530006400176457,2.543598243168422,0.11328509875706264,544972937.1428572,-1.0,2.648139068058559,39165982427.42857,67649025755.42857,4502481627.428572,77492975323.42857,1335376566.857143,55.514246804373606,545000000.0,0.11014697807175773,8543267.689662388,52.02885219029019,642405873.8571428,16776644.20424107,1316426.8392857143,534596342.85714287,-1.0,0.33657065885407583,1362503350.857143,48681574.85714286,8847987.06138393,956887661.2790178,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.5,0.9177672863006592,36.07676649093628,0.1790180682437494,12.74283504486084,12.026815176010132,0.5504457596689463,-1.0,88.93183898925781,189.5416603088379,0.5991783291101456,0.20097020640969274,3.6607257425785065,0.05506214126944541,544973200.0,-1.0,3.1798662692308426,49930856512.0,86043301888.0,5823731201.0,98776238080.0,1667318913.0,51.15770694613457,545000000.0,0.13509804755449295,12169410.875,45.95588302612305,896947836.0,22542942.0625,2074114.21875,711424144.0,-1.0,0.42008058726787567,1815823064.0,67107921.0,12182463.6875,1162824340.5253906,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.51,0.5076770952769688,14.663419995989118,0.028586156932370984,7.518928255353655,6.5549308231898715,0.17054475205285208,-1.0,42.532262665884836,94.47243826729911,0.29005914075034006,0.11256292462348938,15.992196696145195,0.05506214126944541,545011081.1428572,-1.0,1.6823434829711914,39508133010.28571,68412323547.42857,4479962843.428572,78194254994.28572,1329147099.4285715,79.40229279654366,545000000.0,0.07923134735652379,8881153.142857144,45.95588302612305,676551719.8928572,17537134.57142857,1368297.9642857143,564373997.7142857,-1.0,0.1947545579501561,1400874228.392857,50981449.14285714,9173257.955357144,870709517.9196428,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.52,0.16566164791584015,6.066943645477295,0.0023662874009460124,3.6781532764434814,3.436777591705322,0.210157111287117,-1.0,17.978839874267578,38.91091537475586,0.1293776035308838,0.05152808502316475,0.6307500004768372,0.05506214126944541,544991296.0,-1.0,0.7583309412002563,12903486464.0,22082848768.0,1611345408.0,25556256768.0,424206528.0,91.03821539878845,545000000.0,0.030510758981108662,2708626.5,45.95588302612305,214880896.0,5328856.0,304408.625,182001904.0,-1.0,0.10453279316425323,420235040.0,14146386.0,2803485.0,313083028.66796875,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.53,0.6950106791087559,21.600960322788783,0.1265938723725932,11.664109638759069,10.663351331438337,0.4502464873450143,-1.0,62.22213963099888,134.11911010742188,0.4421631097793579,0.1712691613606044,2.314312253679548,0.05506214126944541,544986249.1428572,-1.0,2.524458953312465,55683004123.42857,96091319734.85715,6503833600.0,110232495250.28572,1860755529.142857,69.41505295889718,545000000.0,0.1145047162260328,12289576.0,45.95588302612305,948222186.9776785,24204873.14285714,1515900.392857143,794712009.1428572,-1.0,0.3111895833696638,1926792813.7142856,69318288.0,12686303.42857143,1264685157.7120535,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.54,0.6925060408455985,21.60221208844866,0.0870482509157487,11.674417495727539,10.511745725359235,0.44790202379226685,-1.0,62.214346749441965,134.0951886858259,0.4421593802315848,0.17134688155991687,2.2928244726998463,0.05506214126944541,545009728.0,-1.0,2.524209976196289,46901741860.57143,80869757513.14285,5525470939.428572,92862089508.57143,1564448950.857143,69.32846014840263,545000000.0,0.11454931540148597,10333302.0,45.95588302612305,804051968.0,20359808.57142857,1616236.392857143,675390482.2857143,-1.0,0.3112022195543562,1611798418.2857144,57300475.428571425,10659591.714285715,1075440642.486607,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.55,0.5904689644064222,30.58142035348075,0.1606225541659764,3.748894010271344,3.2351300375802174,0.19804824250085012,-1.0,55.93757847377232,46.18854924610683,0.4385619929858616,0.063399966273989,2.551211357116699,0.17461401224136353,544970038.8571428,-1.0,1.468120174748557,15562049564.571428,26662743478.857143,1868875826.2857144,30762297130.285713,515482290.35714287,61.93467651094709,545000000.0,0.04178757326943533,6676858.714285715,96.8288094656808,361372052.5714286,12473660.857142856,1346719.9285714286,243142363.42857143,-1.0,0.0852641292980739,983038125.7142857,38711179.428571425,6870202.214285715,404479039.11160713,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
0.56,0.389657769884382,13.611669267926898,0.0062032980578286285,7.970427104404995,7.191078186035156,0.3951979194368635,-1.0,42.52847072056362,109.83984375,0.27951215846197947,0.10783595272472926,1.5348288672310966,0.17461401224136353,544988032.0,-1.0,1.844313280923026,40083398656.0,69219521097.14285,4619095478.857142,79312254683.42857,1342541677.7142856,79.53940609523228,545000000.0,0.07261308814798081,6779350.857142857,96.8288094656808,634811136.0,12499709.142857144,1527570.4285714286,547761133.7142857,-1.0,0.2770874500274658,1027124589.7142857,35497898.28571428,6619338.0,891013600.2232143,0.3215371668338775,101.0,2.0,6330.0,1.0,17.381187438964844,2655.0,1920.0,3.0,52.0,53.0,60.0,28.0,27.0,61.0,72.0,545.0,2.0,18.571603298187256,2736.0,1.0,60.0,2.203911781311035
