Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
8.42,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,12563704288.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.44,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,10895019278.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.46,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9228880431.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.47,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9259420620.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.48,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,11092855682.5,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.49,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9291007546.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.5,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9558616950.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.51,67.7833023071289,1.3299141957291536,35.83218329293387,0.4577417307134185,31.7574405670166,2.67472767829895,0.603718638420105,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6418471336364746,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1878002176.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936545344.0,71330658.85714285,7324009.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,12707201928.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,76.0,3.356344223022461
8.52,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12738803847.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.53,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12769482509.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.55,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12799547815.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.56,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12829335004.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.57,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12858972050.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.58,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12888521458.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.6,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12918003503.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.61,68.06477355957031,1.3299141957291536,35.83218329293387,0.4577417307134185,32.49736785888672,2.6309053897857666,0.5245726704597473,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.7982721328735352,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1875577984.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,937330240.0,71330658.85714285,7336996.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,12947449484.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.62,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,9757797353.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.63,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,9478522079.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.65,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13035213752.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.67,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13064377860.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.68,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13093637228.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.69,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,9882176137.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.71,67.83601379394531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.761625289916992,2.5991766452789307,0.4799192249774933,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,7.10434103012085,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1894194304.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,936894720.0,71330658.85714285,7263567.5,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,9933641235.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.72,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,9933641235.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.73,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,9794670067.5,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.75,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13204345474.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.76,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13229713573.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.77,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13256748984.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.78,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13284552936.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.79,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13313022316.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.81,67.92037200927734,1.3299141957291536,35.83218329293387,0.4577417307134185,32.51142501831055,2.5632200241088867,0.5685283541679382,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6458340883255005,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1892936448.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,925431104.0,71330658.85714285,7216168.0,158193.25,0.2557416558265686,103.0,2.0,6313.0,1.0,25.305883407592773,2715.0,13341526862.0,2361.0,4.0,89.0,89.0,87.0,85.0,87.0,92.0,90.0,456.0,2.0,28.38800549507141,3196.0,1.0,10.0,3.356344223022461
8.82,67.91719818115234,1.3299141957291536,35.83218329293387,0.4577417307134185,31.74999046325684,2.680608034133911,0.5547879338264465,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6396472454071045,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1870074240.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,934863296.0,71330658.85714285,7310658.5,158193.25,0.0587890371680259,1104.0,462.0,12247.0,2.0,18.96161460876465,2715.0,13370406086.0,2361.0,4.0,75.0,75.0,71.0,70.0,60.0,84.0,90.0,456.0,2.0,30.498352646827698,3196.0,1.0,72.0,3.356806993484497
8.83,67.91719818115234,1.3299141957291536,35.83218329293387,0.4577417307134185,31.74999046325684,2.680608034133911,0.5547879338264465,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6396472454071045,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1870074240.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,934863296.0,71330658.85714285,7310658.5,158193.25,0.0587890371680259,1104.0,462.0,12247.0,2.0,18.96161460876465,2715.0,13399285569.0,2361.0,4.0,75.0,75.0,71.0,70.0,60.0,84.0,90.0,456.0,2.0,30.498352646827698,3196.0,1.0,72.0,3.356806993484497
