Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
23.44,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.221037864685059,8.128203392028809,63.28610483805338,36.71389555931091,0.2676945030689239,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,69.8887710571289,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2933925632.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598220288.0,110126229.33333333,1187328.25,1806433991.0833333,9.366798400878906,906.0,410.0,13569.0,2.0,44.32783126831055,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
23.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.221037864685059,8.128203392028809,63.28610483805338,36.71389555931091,0.2676945030689239,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,69.8887710571289,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2933925632.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598220288.0,110126229.33333333,1187328.25,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,73.0,2.164679288864136
23.51,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.221037864685059,8.128203392028809,63.28610483805338,36.71389555931091,0.2676945030689239,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,69.8887710571289,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2933925632.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598220288.0,110126229.33333333,1187328.25,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
23.54,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.18562126159668,8.11915397644043,63.28610483805338,36.71389555931091,0.26481893658638,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,58.26568603515625,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3015248640.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598800704.0,110126229.33333333,1187964.5,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
23.64,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.244815826416016,8.074775695800781,63.28610483805338,36.71389555931091,0.274620920419693,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,70.30374908447266,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3033650432.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,599158144.0,110126229.33333333,1195166.125,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
23.74,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.817587852478027,8.133642196655273,63.28610483805338,36.71389555931091,0.2872824966907501,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,66.39405059814453,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2974132224.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656346432.0,110126229.33333333,1276341.875,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
23.84,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.559640884399414,8.070001602172852,63.28610483805338,36.71389555931091,0.2921328842639923,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,69.56231689453125,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2982343168.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,623150976.0,110126229.33333333,1227033.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
23.94,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.150370121002197,8.14905071258545,63.28610483805338,36.71389555931091,0.2714958190917969,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,56.32881927490234,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2982530560.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598713472.0,110126229.33333333,1189555.875,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
24.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.150370121002197,8.14905071258545,63.28610483805338,36.71389555931091,0.2714958190917969,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,56.32881927490234,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2982530560.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598713472.0,110126229.33333333,1189555.875,1806433991.0833333,9.376138687133787,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
24.04,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.163791179656982,8.068146705627441,63.28610483805338,36.71389555931091,0.2653228640556335,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,80.30929565429688,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3052952576.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,599295104.0,110126229.33333333,1195534.875,1806433991.0833333,9.376138687133787,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
24.14,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.542025566101074,8.124091148376465,63.28610483805338,36.71389555931091,0.2920195162296295,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,61.98189163208008,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3006961920.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,655026560.0,110126229.33333333,1280268.25,1806433991.0833333,9.376138687133787,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
24.24,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.5830979347229,8.101998329162598,63.28610483805338,36.71389555931091,0.2994953989982605,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,59.59950256347656,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3008199680.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,624680960.0,110126229.33333333,1227877.5,1806433991.0833333,9.376138687133787,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
24.34,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.281261444091797,8.112627029418945,63.28610483805338,36.71389555931091,0.2636265158653259,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,70.06779479980469,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2953010944.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,597851968.0,110126229.33333333,1186270.375,1806433991.0833333,9.376138687133787,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,2361.0,3.0,51.0,58.0,60.0,25.0,31.0,31.0,72.0,456.0,2.0,85.36643981933594,3196.0,70.0,2.164679288864136
24.43,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.281261444091797,8.112627029418945,63.28610483805338,36.71389555931091,0.2636265158653259,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,70.06779479980469,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2953010944.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,597851968.0,110126229.33333333,1186270.375,1806433991.0833333,9.428470611572266,906.0,410.0,13569.0,2.0,40.57013320922852,2674.0,2361.0,3.0,54.0,55.0,59.0,24.0,28.0,35.0,72.0,456.0,2.0,86.54698133468628,3196.0,70.0,2.166332006454468
24.44,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.257165908813477,8.077189445495605,63.28610483805338,36.71389555931091,0.278279960155487,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,59.15248489379883,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3011816960.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598613760.0,110126229.33333333,1187460.625,1806433991.0833333,9.428470611572266,906.0,410.0,13569.0,2.0,40.57013320922852,2674.0,2361.0,3.0,54.0,55.0,59.0,24.0,28.0,35.0,72.0,456.0,2.0,86.54698133468628,3196.0,70.0,2.166332006454468
24.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.257165908813477,8.077189445495605,63.28610483805338,36.71389555931091,0.278279960155487,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,59.15248489379883,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3011816960.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598613760.0,110126229.33333333,1187460.625,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,2361.0,3.0,54.0,55.0,59.0,24.0,28.0,35.0,72.0,456.0,2.0,86.54698133468628,3196.0,73.0,2.166332006454468
